Cell ID, Nucelus x, Nucleus y, Nucelus Area, Cell Area, Center of area x, Center of area y
151, 1053, 1009, 3, 3, 1053, 1009
152, 1056, 1011, 1, 1, 1056, 1011
153, 1029, 1001, 2, 2, 1029, 1001
154, 1037, 1028, 4, 4, 1037, 1028
155, 1027, 1025, 2, 2, 1027, 1025
156, 1027, 1051, 2, 2, 1027, 1051
157, 1005, 1009, 1, 1, 1005, 1009
158, 1031, 1012, 2, 2, 1031, 1012
159, 1023, 1007, 3, 3, 1023, 1007
160, 1019, 1054, 3, 3, 1019, 1054
161, 1030, 1010, 2, 2, 1030, 1010
162, 1020, 1023, 3, 3, 1020, 1023
163, 1014, 1020, 3, 10, 1018, 1003
164, 1009, 1027, 2, 5, 1028, 1011
165, 1035, 1023, 3, 3, 1035, 1023
166, 1008, 1021, 2, 7, 1018, 1049
167, 1039, 1031, 4, 4, 1039, 1031
168, 1057, 1014, 1, 1, 1057, 1014
169, 1058, 1015, 3, 3, 1058, 1015
170, 1021, 1046, 3, 3, 1021, 1046
171, 1002, 1055, 2, 2, 1002, 1055
172, 1025, 1042, 4, 4, 1025, 1042
173, 1030, 1024, 3, 3, 1030, 1024
174, 1048, 1043, 2, 3, 1046, 1030
175, 1024, 1055, 4, 4, 1024, 1055
176, 1035, 1059, 3, 3, 1035, 1059
177, 1050, 1017, 2, 2, 1050, 1017
178, 1029, 1006, 3, 3, 1029, 1006
179, 1004, 1022, 3, 3, 1004, 1022
180, 1008, 1006, 1, 1, 1008, 1006
181, 1021, 1015, 3, 8, 1027, 1031
182, 1049, 1031, 5, 5, 1049, 1031
183, 1008, 1023, 3, 3, 1008, 1023
184, 1047, 1000, 1, 2, 1042, 1020
185, 1028, 1029, 1, 1, 1028, 1029
186, 1039, 1042, 1, 1, 1039, 1042
187, 1038, 1043, 1, 1, 1038, 1043
188, 1055, 1018, 2, 2, 1055, 1018
189, 1024, 1057, 3, 3, 1024, 1057
190, 1013, 1041, 3, 4, 1009, 1043
191, 1009, 1057, 1, 1, 1009, 1057
192, 1052, 1042, 4, 4, 1052, 1042
193, 1029, 1038, 4, 4, 1029, 1038
194, 1016, 1033, 1, 1, 1016, 1033
195, 1012, 1030, 3, 3, 1012, 1030
196, 1003, 1010, 1, 1, 1003, 1010
197, 1022, 1003, 5, 5, 1022, 1003
198, 1035, 1026, 3, 6, 1037, 1036
199, 1047, 1026, 2, 2, 1047, 1026
200, 1036, 1008, 4, 4, 1036, 1008
201, 1031, 1026, 3, 3, 1031, 1026
202, 1006, 1032, 3, 3, 1006, 1032
203, 1033, 1004, 1, 1, 1033, 1004
204, 1057, 1006, 4, 5, 1056, 1007
205, 1036, 1053, 2, 2, 1036, 1053
206, 1045, 1026, 3, 4, 1036, 1028
207, 1039, 1005, 2, 2, 1039, 1005
208, 1038, 1007, 4, 5, 1035, 1007
209, 1033, 1027, 1, 1, 1033, 1027
210, 1027, 1014, 3, 4, 1024, 1016
211, 1001, 1038, 1, 1, 1001, 1038
212, 1035, 1003, 1, 1, 1035, 1003
213, 1013, 1023, 1, 1, 1013, 1023
214, 1005, 1032, 1, 1, 1005, 1032
215, 1055, 1014, 1, 1, 1055, 1014
216, 1043, 1045, 3, 3, 1043, 1045
217, 1003, 1052, 2, 2, 1003, 1052
218, 1011, 1040, 3, 3, 1011, 1040
219, 1038, 1020, 2, 2, 1038, 1020
220, 1033, 1014, 4, 6, 1028, 1013
221, 1006, 1019, 3, 3, 1006, 1019
222, 1015, 1038, 2, 4, 1025, 1040
223, 1013, 1010, 3, 7, 1008, 1020
224, 1013, 1052, 1, 1, 1013, 1052
225, 1000, 1028, 3, 5, 1018, 1031
226, 1026, 1018, 2, 3, 1027, 1014
227, 1018, 1044, 4, 4, 1018, 1044
228, 1029, 1028, 1, 1, 1029, 1028
229, 1002, 1003, 2, 4, 1025, 1011
230, 1049, 1012, 3, 3, 1049, 1012
231, 1015, 1034, 2, 5, 1019, 1027
232, 1018, 1050, 3, 10, 1024, 1015
233, 1048, 1042, 1, 1, 1048, 1042
234, 1005, 1006, 5, 5, 1005, 1006
235, 1044, 1029, 3, 3, 1044, 1029
236, 1003, 1015, 1, 1, 1003, 1015
237, 1044, 1047, 1, 1, 1044, 1047
238, 1026, 1058, 1, 1, 1026, 1058
239, 1048, 1003, 1, 1, 1048, 1003
240, 1007, 1013, 1, 1, 1007, 1013
241, 1012, 1043, 2, 2, 1012, 1043
242, 1011, 1029, 1, 1, 1011, 1029
243, 1044, 1032, 3, 3, 1044, 1032
244, 1005, 1036, 2, 2, 1005, 1036
245, 1008, 1050, 3, 3, 1008, 1050
246, 1035, 1064, 3, 3, 1035, 1064
247, 1038, 1003, 3, 3, 1038, 1003
248, 1005, 1043, 5, 5, 1005, 1043
249, 1016, 1005, 4, 4, 1016, 1005
250, 1051, 1001, 3, 3, 1051, 1001
251, 1026, 1062, 1, 4, 1015, 1031
252, 1026, 1059, 1, 9, 1023, 1038
253, 1012, 1053, 3, 3, 1012, 1053
254, 1004, 1013, 2, 4, 1019, 1022
255, 1034, 1010, 4, 4, 1034, 1010
256, 1039, 1054, 3, 3, 1039, 1054
257, 1005, 1051, 1, 1, 1005, 1051
258, 1021, 1027, 3, 3, 1021, 1027
259, 1001, 1008, 2, 2, 1001, 1008
260, 1045, 1013, 4, 8, 1037, 1023
261, 1003, 1029, 3, 3, 1003, 1029
262, 1030, 1047, 2, 2, 1030, 1047
263, 1015, 1048, 1, 1, 1015, 1048
264, 1027, 1019, 4, 4, 1027, 1019
265, 1007, 1038, 5, 5, 1007, 1038
266, 1036, 1061, 4, 4, 1036, 1061
267, 1028, 1038, 1, 1, 1028, 1038
268, 1011, 1018, 3, 8, 1007, 1008
269, 1013, 1036, 3, 3, 1013, 1036
270, 1019, 1032, 2, 4, 1017, 1045
271, 1033, 1017, 3, 3, 1033, 1017
272, 1034, 1008, 4, 4, 1034, 1008
273, 1046, 1041, 2, 4, 1032, 1027
274, 1023, 994, 4, 4, 1023, 994
275, 1027, 1018, 1, 1, 1027, 1018
276, 1045, 1005, 1, 3, 1036, 1027
277, 1034, 1040, 3, 3, 1034, 1040
278, 1029, 1011, 2, 2, 1029, 1011
279, 1028, 1055, 2, 2, 1028, 1055
280, 1020, 1011, 2, 2, 1020, 1011
281, 1008, 1029, 5, 6, 1014, 1027
282, 1035, 1037, 3, 4, 1038, 1032
283, 1005, 1037, 2, 2, 1005, 1037
284, 1037, 1048, 1, 1, 1037, 1048
285, 1037, 1044, 4, 4, 1037, 1044
286, 1031, 1050, 4, 4, 1031, 1050
287, 1015, 1054, 1, 1, 1015, 1054
288, 1030, 1054, 1, 1, 1030, 1054
289, 1055, 1012, 3, 3, 1055, 1012
290, 1042, 1030, 2, 2, 1042, 1030
291, 1044, 1001, 4, 4, 1044, 1001
292, 1014, 1044, 2, 2, 1014, 1044
293, 1001, 1018, 2, 2, 1001, 1018
294, 1023, 999, 4, 6, 1017, 1005
295, 1043, 1018, 2, 2, 1043, 1018
296, 1039, 1026, 4, 5, 1033, 1026
297, 1003, 1050, 4, 6, 1001, 1037
298, 1011, 1036, 3, 6, 1027, 1032
299, 1040, 1035, 1, 1, 1040, 1035
300, 1054, 1021, 3, 9, 1030, 1011
301, 1026, 1036, 3, 3, 1026, 1036
302, 1002, 1046, 1, 1, 1002, 1046
303, 1025, 1033, 4, 4, 1025, 1033
304, 1042, 1022, 4, 4, 1042, 1022
305, 1037, 1050, 3, 3, 1037, 1050
306, 1040, 1050, 4, 4, 1040, 1050
307, 1043, 1021, 2, 4, 1043, 1012
308, 1019, 1048, 5, 5, 1019, 1048
309, 1041, 1020, 3, 3, 1041, 1020
310, 998, 1018, 4, 4, 998, 1018
311, 1000, 1015, 1, 1, 1000, 1015
312, 1009, 1001, 4, 4, 1009, 1001
313, 1037, 1059, 1, 3, 1020, 1051
314, 1014, 1009, 2, 2, 1014, 1009
315, 1057, 1011, 1, 1, 1057, 1011
316, 1005, 1048, 4, 7, 1014, 1030
317, 1034, 1036, 4, 8, 1029, 1030
318, 1008, 1010, 4, 4, 1008, 1010
319, 1007, 1026, 4, 4, 1007, 1026
320, 1040, 1011, 3, 5, 1038, 1023
321, 1056, 1019, 1, 1, 1056, 1019
322, 1021, 1046, 1, 1, 1021, 1046
323, 1004, 1056, 3, 3, 1004, 1056
324, 1048, 1027, 1, 1, 1048, 1027
325, 1048, 1001, 4, 4, 1048, 1001
326, 1027, 1030, 3, 3, 1027, 1030
327, 1015, 1027, 1, 1, 1015, 1027
328, 1041, 1005, 2, 4, 1026, 1009
329, 1042, 1007, 4, 7, 1036, 1025
330, 1051, 1036, 3, 3, 1051, 1036
331, 1050, 1008, 3, 3, 1050, 1008
332, 1015, 1008, 3, 3, 1015, 1008
333, 1028, 1003, 2, 2, 1028, 1003
334, 1027, 1046, 1, 1, 1027, 1046
335, 1050, 1044, 3, 3, 1050, 1044
336, 1048, 1008, 2, 2, 1048, 1008
337, 1012, 1003, 4, 4, 1012, 1003
338, 1010, 1054, 2, 2, 1010, 1054
339, 1035, 1048, 2, 2, 1035, 1048
340, 1014, 1051, 1, 1, 1014, 1051
341, 1027, 1039, 2, 9, 1006, 1049
342, 1029, 1008, 2, 2, 1029, 1008
343, 1016, 1057, 3, 6, 1011, 1055
344, 1024, 1002, 1, 1, 1024, 1002
345, 1010, 1019, 4, 4, 1010, 1019
346, 1043, 1050, 5, 5, 1043, 1050
347, 1044, 1023, 4, 5, 1046, 1021
348, 1060, 1019, 3, 7, 1032, 1027
349, 1041, 1003, 2, 2, 1041, 1003
350, 1026, 1048, 2, 7, 1034, 1038
351, 1050, 1010, 4, 4, 1050, 1010
352, 1014, 1005, 3, 3, 1014, 1005
353, 1061, 1021, 3, 5, 1045, 1033
354, 999, 1034, 2, 2, 999, 1034
355, 1009, 1049, 4, 4, 1009, 1049
356, 1043, 1036, 4, 4, 1043, 1036
357, 999, 1040, 3, 3, 999, 1040
358, 1040, 1016, 1, 3, 1019, 1031
359, 998, 1037, 3, 3, 998, 1037
360, 1028, 1031, 2, 2, 1028, 1031
361, 1000, 1054, 3, 7, 1018, 1044
362, 1052, 1014, 2, 2, 1052, 1014
363, 1027, 1009, 4, 6, 1031, 1017
364, 1018, 1022, 3, 3, 1018, 1022
365, 1018, 1023, 3, 3, 1018, 1023
366, 1003, 1035, 2, 2, 1003, 1035
367, 1023, 1005, 1, 7, 1035, 1015
368, 1023, 1020, 1, 1, 1023, 1020
369, 1048, 1005, 2, 2, 1048, 1005
370, 1006, 1001, 3, 3, 1006, 1001
371, 1016, 1013, 1, 1, 1016, 1013
372, 1045, 1019, 3, 6, 1031, 1015
373, 1046, 1017, 3, 3, 1046, 1017
374, 1002, 1011, 1, 1, 1002, 1011
375, 1010, 1025, 3, 3, 1010, 1025
376, 995, 1013, 2, 2, 995, 1013
377, 1037, 1031, 3, 3, 1037, 1031
378, 1023, 1051, 1, 1, 1023, 1051
379, 1025, 1047, 2, 2, 1025, 1047
380, 1059, 1010, 1, 1, 1059, 1010
381, 1003, 1027, 3, 3, 1003, 1027
382, 1053, 1004, 3, 5, 1038, 1023
383, 997, 1013, 2, 2, 997, 1013
384, 1027, 1051, 1, 1, 1027, 1051
385, 1021, 1057, 3, 11, 1011, 1046
386, 1026, 1050, 2, 2, 1026, 1050
387, 1046, 1003, 2, 2, 1046, 1003
388, 1008, 1016, 2, 5, 1011, 1035
389, 1032, 1031, 3, 3, 1032, 1031
390, 1020, 1036, 3, 10, 1007, 1028
391, 1009, 1020, 1, 1, 1009, 1020
392, 1017, 1000, 5, 5, 1017, 1000
393, 1014, 1013, 1, 1, 1014, 1013
394, 1036, 1033, 2, 2, 1036, 1033
395, 1048, 1040, 4, 4, 1048, 1040
396, 1057, 1009, 2, 4, 1040, 1013
397, 1031, 1002, 2, 2, 1031, 1002
398, 1007, 1007, 2, 2, 1007, 1007
399, 1031, 1009, 1, 1, 1031, 1009
400, 1033, 1012, 2, 2, 1033, 1012
401, 1010, 1030, 2, 2, 1010, 1030
402, 1005, 1053, 3, 8, 1035, 1034
403, 1048, 1045, 2, 5, 1050, 1028
404, 1009, 1007, 2, 2, 1009, 1007
405, 1023, 1015, 3, 8, 1026, 1032
406, 1019, 1003, 1, 2, 1020, 1018
407, 1030, 1028, 1, 3, 1007, 1019
408, 1040, 1043, 3, 3, 1040, 1043
409, 1058, 1019, 3, 3, 1058, 1019
410, 1050, 1028, 4, 4, 1050, 1028
411, 1009, 1056, 2, 2, 1009, 1056
412, 1018, 1036, 2, 2, 1018, 1036
413, 1002, 1012, 1, 5, 1033, 1013
414, 1036, 1028, 2, 7, 1023, 1036
415, 1033, 1006, 4, 6, 1030, 1017
416, 1035, 1029, 1, 1, 1035, 1029
417, 1036, 1002, 2, 2, 1036, 1002
418, 1019, 1017, 4, 4, 1019, 1017
419, 1004, 1034, 1, 1, 1004, 1034
420, 1029, 1031, 2, 2, 1029, 1031
421, 1045, 1048, 1, 1, 1045, 1048
422, 1029, 1057, 2, 2, 1029, 1057
423, 1050, 1005, 2, 6, 1037, 1016
424, 1011, 1045, 2, 9, 1021, 1030
425, 1013, 1028, 3, 5, 1010, 1024
426, 1014, 1031, 1, 13, 1021, 1039
427, 1027, 1061, 3, 3, 1027, 1061
428, 1027, 1059, 3, 3, 1027, 1059
429, 1027, 1021, 2, 2, 1027, 1021
430, 1042, 1037, 2, 2, 1042, 1037
431, 1021, 1009, 2, 2, 1021, 1009
432, 1039, 1039, 2, 2, 1039, 1039
433, 1016, 1055, 3, 3, 1016, 1055
434, 1031, 1056, 4, 4, 1031, 1056
435, 1015, 1046, 4, 4, 1015, 1046
436, 999, 1016, 2, 2, 999, 1016
437, 1010, 1005, 1, 5, 1021, 1043
438, 1037, 1060, 2, 8, 1041, 1044
439, 1058, 1013, 1, 1, 1058, 1013
440, 1022, 1044, 2, 7, 1029, 1056
441, 1004, 1057, 4, 11, 1000, 1037
442, 1019, 1034, 2, 2, 1019, 1034
443, 1016, 1028, 5, 8, 1014, 1033
444, 1027, 1005, 1, 1, 1027, 1005
445, 1015, 1050, 4, 4, 1015, 1050
446, 1026, 1004, 2, 2, 1026, 1004
447, 1042, 1016, 2, 2, 1042, 1016
448, 1003, 1032, 3, 3, 1003, 1032
449, 1017, 1014, 1, 1, 1017, 1014
450, 1060, 1013, 3, 9, 1020, 1034
451, 999, 1013, 3, 3, 999, 1013
452, 1058, 1011, 4, 4, 1058, 1011
453, 1033, 1008, 2, 4, 1033, 1033
454, 1009, 1058, 2, 6, 1019, 1042
455, 1012, 1056, 1, 1, 1012, 1056
456, 1038, 1000, 2, 3, 1038, 1013
457, 1037, 1001, 2, 2, 1037, 1001
458, 1006, 1034, 3, 3, 1006, 1034
459, 1046, 1047, 2, 2, 1046, 1047
460, 1023, 1011, 2, 2, 1023, 1011
461, 1059, 1014, 3, 7, 1045, 1036
462, 1028, 1005, 1, 1, 1028, 1005
463, 1014, 1018, 1, 1, 1014, 1018
464, 1012, 1057, 3, 3, 1012, 1057
465, 1028, 1018, 1, 1, 1028, 1018
466, 1046, 1044, 4, 4, 1046, 1044
467, 1030, 1004, 3, 9, 1010, 1003
468, 1016, 1017, 4, 4, 1016, 1017
469, 1030, 1017, 3, 3, 1030, 1017
