Cell ID, Nucelus x, Nucleus y, Nucelus Area, Cell Area, Center of area x, Center of area y
58, 1034, 1038, 4, 4, 1034, 1038
59, 990, 1026, 1, 1, 990, 1026
60, 1047, 1010, 2, 2, 1047, 1010
61, 1040, 1022, 2, 2, 1040, 1022
62, 1006, 1042, 2, 2, 1006, 1042
63, 1056, 1029, 3, 3, 1056, 1029
64, 1038, 1046, 1, 5, 1047, 1037
65, 1005, 1037, 3, 3, 1005, 1037
66, 999, 1045, 1, 3, 999, 1032
67, 1033, 1026, 1, 1, 1033, 1026
68, 1009, 996, 4, 4, 1009, 996
69, 997, 1012, 3, 3, 997, 1012
70, 995, 1041, 4, 4, 995, 1041
71, 1049, 1016, 1, 1, 1049, 1016
72, 1015, 1019, 5, 5, 1015, 1019
73, 1037, 1035, 1, 1, 1037, 1035
74, 1011, 1018, 3, 3, 1011, 1018
75, 989, 1005, 3, 3, 989, 1005
76, 1023, 1047, 4, 4, 1023, 1047
77, 996, 1052, 1, 2, 1000, 1056
78, 1008, 1040, 2, 2, 1008, 1040
79, 1040, 1045, 3, 4, 1029, 1048
80, 1013, 1060, 4, 4, 1013, 1060
81, 1005, 1028, 2, 2, 1005, 1028
82, 1030, 1056, 1, 1, 1030, 1056
83, 1035, 1039, 3, 3, 1035, 1039
84, 999, 1021, 1, 1, 999, 1021
85, 1059, 1022, 2, 3, 1039, 1023
86, 1001, 1039, 2, 2, 1001, 1039
87, 1050, 1029, 2, 2, 1050, 1029
88, 1009, 1040, 2, 2, 1009, 1040
89, 1041, 1003, 2, 2, 1041, 1003
90, 1016, 1055, 1, 1, 1016, 1055
91, 1013, 1038, 4, 4, 1013, 1038
92, 1017, 1041, 1, 1, 1017, 1041
93, 1029, 1046, 3, 3, 1029, 1046
94, 1001, 1042, 2, 2, 1001, 1042
95, 1042, 1035, 2, 2, 1042, 1035
96, 1004, 1049, 2, 8, 1006, 1003
97, 1038, 993, 3, 3, 1038, 993
98, 1052, 1035, 2, 2, 1052, 1035
99, 1017, 1055, 1, 1, 1017, 1055
100, 1037, 1022, 4, 4, 1037, 1022
101, 1026, 1032, 3, 3, 1026, 1032
102, 1004, 1054, 1, 3, 999, 1015
103, 1020, 1010, 3, 3, 1020, 1010
104, 1003, 993, 4, 4, 1003, 993
105, 1035, 998, 2, 2, 1035, 998
106, 1019, 985, 4, 4, 1019, 985
107, 1022, 1048, 3, 3, 1022, 1048
108, 987, 1034, 4, 4, 987, 1034
109, 1046, 1035, 2, 2, 1046, 1035
110, 1024, 996, 2, 2, 1024, 996
111, 1024, 1041, 1, 1, 1024, 1041
112, 1002, 1006, 2, 2, 1002, 1006
113, 1033, 1056, 2, 2, 1033, 1056
114, 1027, 1053, 1, 1, 1027, 1053
115, 1026, 998, 2, 2, 1026, 998
116, 1042, 1031, 3, 3, 1042, 1031
117, 1019, 1025, 1, 1, 1019, 1025
118, 1040, 1011, 2, 2, 1040, 1011
119, 1035, 1024, 2, 2, 1035, 1024
120, 1018, 1020, 2, 2, 1018, 1020
121, 1036, 1050, 2, 2, 1036, 1050
122, 1031, 1030, 1, 1, 1031, 1030
123, 1048, 1026, 2, 2, 1048, 1026
124, 1035, 1049, 1, 1, 1035, 1049
125, 1054, 1031, 2, 2, 1054, 1031
126, 1011, 1048, 3, 3, 1011, 1048
127, 1025, 1010, 1, 1, 1025, 1010
128, 1018, 1039, 3, 5, 1017, 1033
129, 1014, 1045, 3, 3, 1014, 1045
130, 1032, 1043, 1, 1, 1032, 1043
131, 1023, 1067, 3, 3, 1023, 1067
132, 1007, 1051, 2, 2, 1007, 1051
133, 1039, 995, 1, 1, 1039, 995
134, 1018, 1049, 3, 3, 1018, 1049
135, 1045, 1030, 2, 6, 1021, 1002
136, 1032, 1032, 2, 2, 1032, 1032
137, 1010, 1038, 5, 5, 1010, 1038
138, 1017, 1023, 1, 1, 1017, 1023
139, 1003, 1023, 2, 4, 1017, 1036
140, 1020, 1003, 1, 1, 1020, 1003
141, 982, 1006, 2, 2, 982, 1006
142, 998, 1061, 4, 4, 998, 1061
143, 1050, 1040, 2, 2, 1050, 1040
144, 1041, 1001, 2, 2, 1041, 1001
145, 1013, 991, 3, 3, 1013, 991
146, 990, 1002, 4, 4, 990, 1002
147, 1033, 1020, 5, 5, 1033, 1020
148, 1013, 1008, 2, 2, 1013, 1008
149, 1034, 1061, 4, 4, 1034, 1061
150, 1006, 998, 3, 3, 1006, 998
151, 1049, 1051, 3, 7, 1037, 1033
152, 1009, 1065, 1, 1, 1009, 1065
153, 993, 1021, 1, 1, 993, 1021
154, 1029, 1043, 1, 3, 1035, 1027
155, 1047, 1051, 1, 1, 1047, 1051
156, 1058, 1040, 1, 1, 1058, 1040
157, 1024, 1050, 3, 3, 1024, 1050
158, 1059, 1036, 4, 5, 1056, 1033
159, 1025, 989, 1, 1, 1025, 989
160, 1042, 1020, 4, 4, 1042, 1020
161, 1009, 992, 1, 1, 1009, 992
162, 1028, 1022, 4, 4, 1028, 1022
163, 1028, 1067, 3, 3, 1028, 1067
164, 1028, 1054, 1, 1, 1028, 1054
165, 1055, 1014, 2, 2, 1055, 1014
166, 1027, 992, 2, 2, 1027, 992
167, 1041, 1050, 3, 3, 1041, 1050
168, 1021, 1015, 3, 3, 1021, 1015
169, 1003, 1011, 2, 2, 1003, 1011
170, 1004, 1032, 3, 7, 1015, 1038
171, 1056, 1011, 4, 9, 1041, 1018
172, 1012, 1031, 5, 5, 1012, 1031
173, 1054, 1037, 2, 2, 1054, 1037
174, 1013, 1047, 2, 2, 1013, 1047
175, 1057, 1033, 2, 2, 1057, 1033
176, 1056, 1037, 3, 3, 1056, 1037
177, 1060, 1031, 4, 6, 1047, 1039
178, 1047, 1013, 1, 1, 1047, 1013
179, 1030, 996, 3, 3, 1030, 996
180, 1025, 1005, 1, 1, 1025, 1005
181, 1052, 1040, 2, 2, 1052, 1040
182, 1047, 1005, 4, 5, 1038, 1016
183, 1037, 991, 3, 3, 1037, 991
184, 1021, 1021, 2, 2, 1021, 1021
185, 1010, 1020, 3, 3, 1010, 1020
186, 1043, 994, 1, 1, 1043, 994
187, 985, 1005, 4, 4, 985, 1005
188, 993, 1003, 3, 3, 993, 1003
189, 1010, 1069, 1, 1, 1010, 1069
190, 1026, 1047, 1, 1, 1026, 1047
191, 1042, 1036, 2, 2, 1042, 1036
192, 1018, 1071, 1, 1, 1018, 1071
193, 1028, 1058, 2, 2, 1028, 1058
194, 1003, 1067, 1, 3, 994, 1038
195, 1043, 1001, 2, 2, 1043, 1001
196, 1030, 1064, 2, 2, 1030, 1064
197, 995, 1045, 3, 9, 1034, 1026
198, 1031, 1010, 1, 1, 1031, 1010
199, 1058, 1021, 1, 1, 1058, 1021
200, 1050, 1038, 3, 3, 1050, 1038
201, 997, 1001, 3, 3, 997, 1001
202, 1022, 989, 4, 4, 1022, 989
203, 1051, 1041, 3, 3, 1051, 1041
204, 1022, 1041, 3, 3, 1022, 1041
205, 988, 1019, 2, 4, 1019, 1027
206, 1054, 1047, 3, 3, 1054, 1047
207, 1035, 1045, 2, 2, 1035, 1045
208, 998, 1047, 1, 1, 998, 1047
209, 999, 1046, 1, 1, 999, 1046
210, 1056, 1023, 2, 4, 1054, 1020
211, 1025, 993, 3, 3, 1025, 993
212, 1012, 1054, 1, 1, 1012, 1054
213, 998, 1040, 2, 2, 998, 1040
214, 1035, 1041, 2, 2, 1035, 1041
215, 1044, 1050, 1, 1, 1044, 1050
216, 1017, 1065, 1, 1, 1017, 1065
217, 989, 1009, 1, 1, 989, 1009
218, 996, 1050, 4, 4, 996, 1050
219, 999, 1052, 5, 5, 999, 1052
220, 991, 1031, 2, 2, 991, 1031
221, 1042, 1004, 3, 3, 1042, 1004
222, 1041, 1044, 2, 2, 1041, 1044
223, 1015, 1038, 2, 4, 1035, 1027
224, 1016, 1033, 2, 2, 1016, 1033
225, 1041, 996, 2, 2, 1041, 996
226, 1025, 1028, 2, 2, 1025, 1028
227, 1057, 1012, 2, 2, 1057, 1012
228, 1016, 1009, 1, 5, 1011, 1028
229, 1032, 1010, 2, 2, 1032, 1010
230, 1023, 1016, 4, 4, 1023, 1016
231, 1046, 1020, 3, 3, 1046, 1020
232, 1029, 1034, 4, 4, 1029, 1034
233, 1005, 1000, 4, 4, 1005, 1000
234, 1033, 1047, 2, 4, 1026, 1047
235, 1000, 1006, 3, 3, 1000, 1006
236, 1017, 1059, 2, 2, 1017, 1059
237, 1038, 995, 3, 3, 1038, 995
238, 1029, 1009, 2, 2, 1029, 1009
239, 1011, 1065, 4, 5, 1014, 1059
240, 1020, 1026, 2, 8, 1016, 1056
241, 1019, 1040, 2, 2, 1019, 1040
242, 1015, 1053, 4, 5, 1017, 1040
243, 1010, 1013, 5, 5, 1010, 1013
244, 1003, 1037, 3, 5, 1001, 1037
245, 1048, 1029, 4, 4, 1048, 1029
246, 1050, 1054, 2, 2, 1050, 1054
247, 1032, 1002, 2, 2, 1032, 1002
248, 984, 1006, 3, 3, 984, 1006
249, 1014, 1055, 2, 2, 1014, 1055
250, 1043, 1037, 1, 1, 1043, 1037
251, 997, 1057, 1, 1, 997, 1057
252, 1030, 1017, 2, 2, 1030, 1017
253, 991, 1023, 1, 1, 991, 1023
254, 1033, 1000, 1, 1, 1033, 1000
255, 1043, 1023, 2, 2, 1043, 1023
256, 1019, 1067, 3, 3, 1019, 1067
257, 1001, 1008, 4, 4, 1001, 1008
258, 1030, 1028, 3, 3, 1030, 1028
259, 1057, 1039, 3, 3, 1057, 1039
260, 1018, 1037, 1, 1, 1018, 1037
261, 1014, 1003, 2, 7, 1020, 1024
262, 1038, 984, 2, 2, 1038, 984
263, 1018, 1045, 2, 2, 1018, 1045
264, 1003, 1030, 1, 1, 1003, 1030
265, 1033, 1034, 3, 3, 1033, 1034
266, 995, 1022, 1, 1, 995, 1022
267, 1058, 1025, 2, 2, 1058, 1025
268, 1009, 1052, 1, 3, 1004, 1062
269, 1054, 1046, 1, 1, 1054, 1046
270, 1003, 1046, 3, 3, 1003, 1046
271, 1010, 1052, 2, 2, 1010, 1052
272, 1030, 993, 1, 1, 1030, 993
273, 1015, 997, 1, 1, 1015, 997
274, 1043, 997, 3, 3, 1043, 997
275, 1029, 1030, 3, 3, 1029, 1030
276, 1018, 1007, 3, 3, 1018, 1007
277, 1016, 1030, 1, 1, 1016, 1030
278, 991, 1033, 3, 3, 991, 1033
279, 1032, 991, 2, 2, 1032, 991
280, 1040, 1042, 2, 2, 1040, 1042
281, 996, 1009, 2, 2, 996, 1009
282, 1014, 1059, 2, 7, 999, 1047
283, 1060, 1017, 4, 7, 1053, 1013
284, 1033, 1013, 4, 4, 1033, 1013
285, 1025, 1025, 1, 1, 1025, 1025
286, 1012, 1004, 1, 1, 1012, 1004
287, 1001, 1022, 2, 2, 1001, 1022
288, 997, 1055, 4, 4, 997, 1055
289, 994, 1037, 4, 4, 994, 1037
290, 1009, 993, 2, 3, 1016, 1002
291, 1022, 996, 4, 4, 1022, 996
292, 1055, 1044, 2, 2, 1055, 1044
293, 1030, 1023, 2, 2, 1030, 1023
294, 1009, 1060, 2, 2, 1009, 1060
295, 997, 1004, 2, 2, 997, 1004
296, 1041, 1026, 2, 2, 1041, 1026
297, 1046, 1042, 3, 3, 1046, 1042
298, 1029, 1014, 4, 4, 1029, 1014
299, 1016, 1068, 3, 3, 1016, 1068
300, 1058, 1044, 2, 2, 1058, 1044
301, 1038, 1013, 3, 3, 1038, 1013
302, 1009, 1000, 4, 4, 1009, 1000
303, 1037, 1017, 2, 2, 1037, 1017
304, 1046, 1008, 3, 3, 1046, 1008
305, 1031, 1001, 3, 3, 1031, 1001
306, 1048, 1012, 2, 2, 1048, 1012
307, 1043, 1028, 1, 1, 1043, 1028
308, 1023, 1060, 3, 3, 1023, 1060
309, 997, 1036, 2, 2, 997, 1036
310, 995, 1032, 2, 4, 1015, 1034
311, 1043, 1054, 3, 3, 1043, 1054
312, 1008, 1023, 2, 6, 995, 1025
313, 999, 1019, 2, 2, 999, 1019
314, 1033, 988, 3, 3, 1033, 988
315, 1004, 1045, 3, 10, 1035, 1020
316, 993, 1019, 2, 2, 993, 1019
317, 1020, 1011, 2, 8, 1034, 1020
318, 1009, 1012, 2, 2, 1009, 1012
319, 1012, 1023, 1, 1, 1012, 1023
320, 989, 1010, 4, 4, 989, 1010
321, 1037, 1000, 1, 1, 1037, 1000
322, 1017, 986, 2, 2, 1017, 986
323, 1027, 1042, 3, 3, 1027, 1042
324, 1035, 1055, 2, 2, 1035, 1055
325, 1010, 1029, 3, 3, 1010, 1029
326, 1010, 1024, 3, 3, 1010, 1024
327, 1042, 1012, 3, 6, 1049, 1020
328, 1007, 1003, 2, 3, 1018, 1018
329, 1049, 1043, 3, 3, 1049, 1043
330, 1059, 1021, 3, 6, 1033, 1029
331, 1008, 1018, 2, 2, 1008, 1018
332, 1025, 1066, 2, 2, 1025, 1066
333, 1037, 989, 4, 4, 1037, 989
334, 1019, 1056, 4, 4, 1019, 1056
335, 1042, 993, 2, 2, 1042, 993
336, 1044, 993, 1, 1, 1044, 993
337, 1004, 1025, 2, 3, 1014, 1026
338, 1053, 1027, 1, 1, 1053, 1027
339, 999, 1067, 3, 3, 999, 1067
340, 1037, 1033, 1, 1, 1037, 1033
341, 1001, 1058, 2, 2, 1001, 1058
342, 1025, 988, 2, 2, 1025, 988
343, 1014, 1001, 3, 3, 1014, 1001
344, 1034, 1045, 1, 1, 1034, 1045
345, 1030, 1055, 1, 8, 1011, 1003
346, 1034, 1000, 1, 5, 1003, 1009
347, 992, 1031, 3, 10, 993, 1037
348, 1040, 1030, 5, 8, 1044, 1025
349, 1055, 1040, 3, 3, 1055, 1040
350, 1000, 1013, 2, 2, 1000, 1013
351, 1005, 1021, 4, 4, 1005, 1021
352, 1002, 1035, 4, 12, 1010, 1024
353, 1040, 987, 4, 4, 1040, 987
354, 1020, 1024, 2, 2, 1020, 1024
355, 1044, 994, 2, 2, 1044, 994
356, 1044, 989, 3, 3, 1044, 989
357, 1039, 1038, 3, 3, 1039, 1038
358, 1010, 1006, 2, 2, 1010, 1006
359, 1029, 1037, 2, 4, 1020, 1028
360, 1058, 1034, 3, 5, 1030, 1022
361, 1030, 1061, 2, 2, 1030, 1061
362, 1039, 1056, 2, 2, 1039, 1056
363, 997, 1043, 1, 1, 997, 1043
364, 1065, 1034, 1, 1, 1065, 1034
365, 1032, 1012, 2, 2, 1032, 1012
366, 1011, 1000, 2, 2, 1011, 1000
367, 1044, 1015, 3, 3, 1044, 1015
368, 1025, 1021, 2, 4, 1024, 1033
369, 1016, 1041, 3, 3, 1016, 1041
370, 1008, 1057, 3, 5, 1003, 1055
371, 1023, 993, 2, 2, 1023, 993
372, 992, 1020, 2, 2, 992, 1020
373, 1014, 994, 4, 4, 1014, 994
374, 1045, 1052, 2, 2, 1045, 1052
375, 1012, 1046, 1, 1, 1012, 1046
376, 1052, 1051, 4, 4, 1052, 1051
377, 1021, 1065, 1, 2, 1014, 1052
378, 1026, 1019, 3, 5, 1031, 1029
379, 1007, 1000, 3, 3, 1007, 1000
380, 1029, 1011, 3, 3, 1029, 1011
381, 1021, 1029, 3, 3, 1021, 1029
382, 1035, 1008, 2, 2, 1035, 1008
383, 1042, 1038, 3, 3, 1042, 1038
384, 1012, 994, 3, 3, 1012, 994
385, 1024, 1029, 2, 2, 1024, 1029
386, 1021, 1046, 2, 2, 1021, 1046
387, 1059, 1026, 3, 3, 1059, 1026
388, 1002, 1051, 1, 4, 1010, 1058
389, 998, 1005, 2, 2, 998, 1005
390, 997, 1006, 2, 2, 997, 1006
391, 1008, 1010, 5, 5, 1008, 1010
392, 993, 1033, 2, 4, 999, 1030
393, 1021, 990, 2, 2, 1021, 990
394, 1026, 1054, 4, 4, 1026, 1054
395, 1011, 1002, 2, 2, 1011, 1002
396, 1050, 1013, 2, 3, 1044, 1027
397, 1003, 1020, 3, 3, 1003, 1020
398, 1006, 1031, 1, 1, 1006, 1031
399, 1010, 1016, 4, 4, 1010, 1016
400, 1008, 1027, 3, 3, 1008, 1027
401, 1037, 1050, 2, 2, 1037, 1050
402, 1018, 1038, 1, 1, 1018, 1038
403, 1052, 1037, 2, 2, 1052, 1037
404, 1016, 1010, 2, 2, 1016, 1010
405, 1026, 986, 2, 2, 1026, 986
406, 1030, 1053, 2, 4, 1034, 1047
407, 1012, 1021, 2, 2, 1012, 1021
408, 1044, 1017, 3, 4, 1033, 1018
409, 1019, 995, 5, 5, 1019, 995
410, 1017, 1032, 2, 2, 1017, 1032
411, 1059, 1048, 2, 2, 1059, 1048
412, 1037, 1042, 1, 1, 1037, 1042
413, 1035, 1007, 1, 1, 1035, 1007
414, 1033, 1005, 2, 2, 1033, 1005
415, 1043, 1047, 2, 2, 1043, 1047
416, 1011, 1015, 1, 1, 1011, 1015
417, 1020, 1038, 1, 1, 1020, 1038
418, 1020, 997, 1, 1, 1020, 997
419, 1054, 1021, 3, 5, 1033, 1028
420, 998, 1027, 2, 2, 998, 1027
421, 999, 1028, 2, 2, 999, 1028
422, 1022, 1023, 1, 1, 1022, 1023
423, 994, 1017, 1, 1, 994, 1017
424, 1008, 1062, 3, 3, 1008, 1062
425, 983, 1008, 3, 3, 983, 1008
426, 986, 1013, 2, 2, 986, 1013
427, 1042, 1043, 2, 2, 1042, 1043
428, 986, 1016, 3, 3, 986, 1016
429, 1003, 1027, 2, 2, 1003, 1027
430, 995, 999, 5, 5, 995, 999
431, 1027, 1058, 3, 3, 1027, 1058
432, 1026, 1055, 2, 2, 1026, 1055
433, 1052, 1045, 5, 5, 1052, 1045
434, 1032, 1051, 3, 3, 1032, 1051
435, 1025, 1056, 1, 1, 1025, 1056
436, 1017, 1015, 4, 4, 1017, 1015
437, 1010, 1058, 2, 2, 1010, 1058
438, 1020, 990, 2, 8, 1014, 1026
439, 988, 1020, 3, 5, 1000, 1028
440, 1046, 1045, 1, 1, 1046, 1045
441, 1059, 1016, 2, 2, 1059, 1016
442, 1041, 1024, 4, 4, 1041, 1024
443, 1026, 1015, 4, 4, 1026, 1015
444, 1027, 1036, 2, 2, 1027, 1036
445, 997, 1035, 1, 1, 997, 1035
446, 1056, 1019, 4, 9, 1041, 1034
447, 993, 1047, 3, 3, 993, 1047
448, 1015, 1058, 2, 2, 1015, 1058
449, 1039, 1035, 2, 2, 1039, 1035
450, 1017, 1036, 1, 1, 1017, 1036
451, 1046, 1026, 4, 4, 1046, 1026
452, 1022, 1058, 2, 2, 1022, 1058
453, 1024, 1032, 3, 3, 1024, 1032
454, 1006, 1046, 3, 8, 1005, 1048
455, 1044, 1052, 2, 2, 1044, 1052
456, 1025, 1045, 3, 3, 1025, 1045
457, 997, 1031, 1, 3, 1023, 1006
458, 1010, 1041, 4, 7, 1028, 1039
459, 1002, 1040, 5, 5, 1002, 1040
460, 1001, 1032, 3, 3, 1001, 1032
461, 1007, 1043, 2, 2, 1007, 1043
462, 1018, 1052, 2, 2, 1018, 1052
463, 1018, 1043, 3, 3, 1018, 1043
464, 1029, 1051, 1, 1, 1029, 1051
465, 1000, 1044, 1, 1, 1000, 1044
466, 1043, 1034, 2, 2, 1043, 1034
467, 1007, 1055, 2, 2, 1007, 1055
468, 988, 1030, 3, 3, 988, 1030
469, 1004, 1008, 1, 1, 1004, 1008
470, 1034, 1010, 1, 1, 1034, 1010
471, 1034, 1023, 1, 1, 1034, 1023
472, 1019, 1019, 3, 3, 1019, 1019
473, 1035, 987, 1, 1, 1035, 987
474, 1032, 1027, 2, 2, 1032, 1027
475, 1052, 1025, 2, 2, 1052, 1025
476, 1029, 1038, 3, 3, 1029, 1038
477, 1057, 1031, 2, 4, 1047, 1027
478, 1011, 1046, 4, 9, 1020, 1038
479, 1021, 1036, 3, 3, 1021, 1036
480, 1018, 1023, 2, 2, 1018, 1023
481, 1028, 1005, 1, 1, 1028, 1005
482, 1004, 1039, 2, 4, 1004, 1047
483, 1003, 1025, 1, 1, 1003, 1025
484, 1024, 1004, 4, 6, 1023, 1006
485, 1008, 1068, 4, 4, 1008, 1068
486, 1007, 1063, 1, 1, 1007, 1063
487, 991, 1011, 2, 2, 991, 1011
488, 1000, 1064, 3, 3, 1000, 1064
489, 1015, 991, 2, 2, 1015, 991
490, 991, 1004, 3, 3, 991, 1004
491, 1001, 999, 4, 4, 1001, 999
492, 1034, 1033, 1, 1, 1034, 1033
493, 1056, 1044, 3, 3, 1056, 1044
494, 1031, 998, 4, 4, 1031, 998
495, 1041, 1009, 4, 4, 1041, 1009
496, 1050, 1023, 1, 5, 1012, 999
497, 1011, 992, 2, 2, 1011, 992
498, 1013, 993, 2, 2, 1013, 993
499, 1042, 1049, 3, 3, 1042, 1049
500, 1026, 1010, 4, 4, 1026, 1010
501, 1055, 1008, 3, 3, 1055, 1008
502, 1014, 1030, 1, 5, 1018, 993
503, 1016, 1046, 2, 2, 1016, 1046
504, 1049, 1013, 1, 1, 1049, 1013
505, 995, 1005, 3, 3, 995, 1005
506, 1026, 1052, 2, 7, 1023, 1050
507, 1021, 1068, 4, 6, 1010, 1057
508, 1042, 987, 2, 2, 1042, 987
509, 1000, 1001, 3, 3, 1000, 1001
510, 990, 1021, 3, 5, 1004, 1012
511, 1040, 1002, 1, 1, 1040, 1002
512, 992, 1029, 2, 2, 992, 1029
513, 1014, 1023, 4, 4, 1014, 1023
514, 997, 1060, 1, 2, 1010, 1050
515, 1005, 1003, 1, 1, 1005, 1003
516, 1029, 1015, 2, 2, 1029, 1015
517, 993, 1023, 2, 2, 993, 1023
518, 1036, 997, 3, 3, 1036, 997
519, 1046, 1024, 2, 2, 1046, 1024
520, 1034, 1027, 1, 1, 1034, 1027
521, 1017, 1001, 5, 5, 1017, 1001
522, 1007, 1064, 4, 4, 1007, 1064
523, 1001, 1051, 1, 1, 1001, 1051
524, 1012, 1053, 4, 4, 1012, 1053
525, 1061, 1022, 1, 1, 1061, 1022
526, 1033, 992, 1, 1, 1033, 992
527, 1008, 1007, 1, 1, 1008, 1007
528, 1015, 1057, 1, 1, 1015, 1057
529, 1032, 1015, 2, 2, 1032, 1015
530, 1014, 1004, 1, 1, 1014, 1004
531, 1013, 988, 3, 3, 1013, 988
532, 1025, 1062, 3, 3, 1025, 1062
533, 996, 1039, 3, 3, 996, 1039
534, 1024, 1011, 2, 2, 1024, 1011
535, 1045, 1056, 3, 3, 1045, 1056
536, 1020, 1014, 2, 6, 1024, 1004
537, 1025, 1001, 1, 6, 1040, 1025
538, 991, 1009, 3, 3, 991, 1009
539, 1019, 988, 1, 1, 1019, 988
540, 1037, 1053, 3, 3, 1037, 1053
541, 1032, 1040, 1, 1, 1032, 1040
542, 1005, 1026, 4, 4, 1005, 1026
543, 999, 1070, 3, 3, 999, 1070
544, 1020, 998, 1, 1, 1020, 998
545, 1032, 1004, 1, 1, 1032, 1004
546, 1001, 1017, 3, 3, 1001, 1017
547, 1007, 1020, 3, 3, 1007, 1020
548, 1046, 990, 2, 2, 1046, 990
549, 1012, 1007, 3, 3, 1012, 1007
550, 1062, 1036, 1, 1, 1062, 1036
551, 1041, 1056, 5, 5, 1041, 1056
552, 1004, 1052, 3, 3, 1004, 1052
553, 1041, 1015, 2, 2, 1041, 1015
554, 1021, 1028, 3, 3, 1021, 1028
555, 1017, 998, 3, 3, 1017, 998
556, 997, 1007, 3, 3, 997, 1007
557, 1013, 1009, 2, 2, 1013, 1009
558, 994, 1034, 2, 4, 1014, 1029
559, 1021, 992, 1, 1, 1021, 992
560, 1004, 1004, 3, 3, 1004, 1004
561, 1045, 1033, 3, 3, 1045, 1033
562, 985, 1008, 3, 3, 985, 1008
563, 1023, 1036, 2, 2, 1023, 1036
564, 1009, 1043, 1, 3, 1026, 1048
565, 1043, 1035, 2, 2, 1043, 1035
566, 1036, 987, 5, 5, 1036, 987
567, 1049, 1025, 3, 3, 1049, 1025
568, 1002, 1052, 1, 1, 1002, 1052
569, 1033, 1016, 1, 1, 1033, 1016
570, 1022, 987, 3, 4, 1024, 998
571, 1039, 1048, 3, 5, 1043, 1039
572, 998, 1010, 3, 6, 1016, 1029
573, 1037, 1051, 2, 2, 1037, 1051
574, 1045, 1026, 3, 3, 1045, 1026
575, 1034, 1064, 1, 1, 1034, 1064
576, 1045, 984, 2, 2, 1045, 984
577, 1047, 987, 3, 3, 1047, 987
578, 1008, 1049, 3, 3, 1008, 1049
579, 998, 996, 1, 1, 998, 996
580, 995, 1020, 3, 3, 995, 1020
581, 1005, 993, 1, 3, 1009, 1030
582, 996, 1034, 2, 2, 996, 1034
583, 1013, 1055, 1, 1, 1013, 1055
584, 1016, 1024, 2, 2, 1016, 1024
585, 1039, 1018, 2, 2, 1039, 1018
586, 1048, 1021, 2, 2, 1048, 1021
587, 1007, 1058, 3, 5, 1011, 1050
588, 1040, 1026, 4, 4, 1040, 1026
589, 1039, 1011, 1, 5, 1020, 1038
590, 1007, 1022, 2, 2, 1007, 1022
591, 992, 1029, 1, 2, 1012, 1036
592, 1000, 1042, 2, 2, 1000, 1042
