Cell ID, Nucelus x, Nucleus y, Nucelus Area, Cell Area, Center of area x, Center of area y
64, 1029, 1014, 1, 9, 1029, 1014
65, 1013, 1048, 2, 2, 1013, 1048
66, 1019, 1042, 2, 3, 1019, 1041
67, 1027, 1046, 2, 6, 1027, 1046
68, 1010, 1050, 1, 8, 1008, 1050
69, 1026, 1016, 2, 10, 1025, 1016
70, 1034, 1020, 1, 4, 1034, 1019
71, 1033, 1024, 1, 5, 1034, 1022
72, 1011, 1041, 2, 4, 1011, 1041
73, 1013, 1040, 2, 9, 1013, 1040
74, 1009, 1020, 2, 4, 1009, 1020
75, 1021, 1042, 2, 3, 1021, 1042
76, 1002, 1031, 2, 14, 1001, 1031
77, 1025, 1055, 2, 4, 1026, 1054
78, 1030, 1052, 1, 6, 1029, 1052
79, 1056, 1026, 1, 7, 1055, 1025
80, 1045, 1057, 2, 15, 1044, 1057
81, 1036, 1013, 1, 6, 1035, 1012
82, 1038, 1011, 1, 9, 1037, 1011
83, 1025, 1057, 1, 2, 1026, 1057
84, 1003, 1044, 1, 1, 1003, 1044
85, 1030, 1033, 1, 7, 1031, 1032
86, 1002, 1043, 1, 6, 1002, 1042
87, 1043, 1019, 1, 9, 1042, 1020
88, 1048, 1029, 2, 5, 1048, 1029
89, 1021, 1046, 2, 6, 1021, 1046
90, 1024, 1029, 2, 4, 1024, 1029
91, 1031, 1021, 1, 3, 1030, 1021
92, 1014, 1010, 1, 3, 1013, 1010
93, 1056, 1030, 2, 3, 1056, 1029
94, 1043, 1048, 1, 2, 1043, 1048
95, 1032, 1066, 2, 10, 1032, 1065
96, 1046, 1035, 2, 8, 1046, 1034
97, 1039, 1015, 2, 9, 1039, 1015
98, 1026, 1011, 2, 3, 1025, 1011
99, 1047, 1026, 1, 8, 1045, 1024
100, 1050, 1028, 1, 7, 1050, 1028
101, 1050, 1019, 2, 9, 1052, 1019
102, 1038, 1022, 1, 5, 1037, 1021
103, 1028, 1056, 2, 7, 1029, 1055
104, 1015, 1018, 2, 3, 1015, 1018
105, 1032, 1022, 1, 4, 1032, 1021
106, 1021, 1051, 1, 4, 1021, 1050
107, 1044, 1029, 2, 6, 1043, 1029
108, 1043, 1045, 2, 6, 1042, 1046
109, 1045, 1018, 2, 5, 1046, 1018
110, 1029, 1031, 2, 3, 1029, 1031
111, 1028, 1035, 2, 9, 1028, 1036
112, 1034, 1038, 2, 9, 1034, 1039
113, 1017, 1029, 1, 5, 1016, 1028
114, 1019, 1037, 2, 5, 1018, 1037
115, 1025, 1031, 1, 5, 1025, 1030
116, 1026, 1026, 2, 3, 1026, 1025
117, 1025, 1056, 2, 5, 1025, 1056
118, 1020, 1051, 1, 3, 1019, 1050
119, 1027, 1042, 2, 6, 1027, 1043
120, 1035, 1064, 2, 4, 1036, 1064
121, 1016, 1045, 2, 4, 1016, 1045
122, 1014, 1035, 1, 7, 1014, 1034
123, 1015, 1053, 1, 5, 1015, 1053
124, 1010, 1020, 1, 5, 1010, 1019
125, 1020, 1044, 1, 5, 1020, 1043
126, 1048, 1026, 2, 3, 1048, 1026
127, 1012, 1038, 2, 5, 1012, 1038
128, 1012, 1018, 2, 4, 1012, 1019
129, 1019, 1025, 1, 9, 1020, 1024
130, 1047, 1031, 2, 9, 1046, 1032
131, 1012, 1037, 1, 1, 1012, 1037
132, 1015, 1002, 1, 9, 1014, 1002
133, 1044, 1044, 2, 8, 1044, 1045
134, 1028, 1034, 1, 1, 1028, 1034
135, 1039, 1050, 2, 4, 1039, 1050
136, 1032, 1020, 1, 5, 1032, 1019
137, 1036, 1043, 1, 7, 1035, 1041
138, 1009, 1027, 1, 4, 1008, 1027
139, 1041, 1015, 2, 9, 1041, 1014
140, 1044, 1013, 2, 5, 1044, 1013
141, 1044, 1017, 2, 4, 1044, 1016
142, 1011, 1049, 2, 4, 1010, 1049
143, 1011, 1014, 2, 10, 1010, 1015
144, 1019, 1015, 2, 6, 1019, 1014
145, 1023, 1054, 2, 4, 1023, 1054
146, 1028, 1064, 1, 11, 1028, 1064
147, 1049, 1035, 2, 10, 1051, 1035
148, 1014, 1015, 2, 6, 1014, 1015
149, 1002, 1041, 1, 6, 1002, 1040
150, 1003, 1048, 2, 11, 1003, 1047
151, 1032, 1053, 2, 8, 1033, 1053
152, 1035, 1058, 2, 10, 1035, 1058
153, 1019, 1019, 1, 7, 1019, 1019
154, 1038, 1038, 2, 6, 1039, 1036
155, 1007, 1021, 1, 6, 1006, 1021
156, 1040, 1025, 1, 3, 1040, 1025
157, 1020, 1053, 1, 1, 1020, 1053
158, 1035, 1014, 2, 9, 1035, 1014
159, 1030, 1070, 2, 14, 1030, 1071
160, 1017, 1042, 2, 4, 1016, 1042
161, 1004, 1035, 1, 11, 1003, 1034
162, 1031, 1053, 2, 8, 1031, 1054
163, 1042, 1057, 2, 9, 1042, 1058
164, 1020, 1048, 1, 6, 1020, 1048
165, 1015, 1025, 2, 6, 1015, 1025
166, 1047, 1037, 2, 4, 1048, 1036
167, 1020, 1009, 1, 4, 1019, 1008
168, 1018, 1006, 2, 4, 1018, 1006
169, 1048, 1023, 1, 2, 1047, 1023
170, 1032, 1048, 1, 5, 1031, 1048
171, 1036, 1026, 2, 9, 1036, 1025
172, 1018, 1041, 2, 5, 1017, 1041
173, 1027, 1031, 2, 5, 1026, 1031
174, 1027, 1024, 1, 3, 1026, 1024
175, 1016, 1019, 2, 5, 1015, 1020
176, 1028, 1057, 2, 8, 1029, 1057
177, 1050, 1023, 2, 6, 1051, 1023
178, 1038, 1027, 2, 7, 1038, 1026
179, 1028, 1019, 2, 5, 1028, 1019
180, 1018, 1019, 1, 6, 1017, 1018
181, 1020, 1033, 2, 6, 1020, 1033
182, 1044, 1035, 1, 9, 1044, 1035
183, 1030, 1018, 1, 2, 1030, 1018
184, 1022, 1062, 1, 12, 1022, 1062
185, 1058, 1022, 2, 3, 1058, 1022
186, 1014, 1055, 1, 10, 1013, 1055
187, 1025, 1058, 2, 4, 1024, 1057
188, 1027, 1060, 2, 10, 1027, 1061
189, 1014, 1032, 2, 6, 1013, 1032
190, 1038, 1017, 2, 11, 1038, 1018
191, 1027, 1050, 2, 5, 1027, 1050
192, 1037, 1030, 2, 4, 1037, 1030
193, 1006, 1034, 2, 6, 1006, 1033
194, 1023, 1037, 2, 6, 1022, 1037
195, 1049, 1018, 1, 5, 1048, 1018
196, 1024, 1064, 2, 2, 1024, 1064
197, 1031, 1030, 2, 8, 1031, 1030
198, 1012, 1012, 2, 12, 1012, 1012
199, 1056, 1035, 1, 17, 1055, 1034
200, 1047, 1050, 2, 11, 1047, 1051
201, 1020, 1030, 1, 1, 1020, 1030
202, 1026, 1044, 1, 4, 1026, 1045
203, 1027, 1022, 1, 2, 1026, 1022
204, 1055, 1021, 2, 9, 1055, 1020
205, 1054, 1029, 2, 6, 1053, 1029
206, 1044, 1051, 2, 5, 1044, 1051
207, 1027, 1012, 2, 6, 1027, 1012
208, 1036, 1050, 1, 4, 1035, 1051
209, 1031, 1017, 1, 3, 1030, 1017
210, 1015, 1047, 1, 9, 1015, 1046
211, 1012, 1046, 1, 2, 1012, 1046
212, 1012, 1044, 2, 9, 1011, 1044
213, 1022, 1012, 2, 9, 1022, 1012
214, 1055, 1028, 2, 10, 1055, 1028
215, 1035, 1063, 1, 4, 1036, 1063
216, 1005, 1043, 2, 4, 1004, 1042
217, 1023, 1035, 1, 11, 1023, 1035
218, 1015, 1010, 2, 8, 1015, 1011
219, 1035, 1061, 2, 10, 1035, 1061
220, 1017, 1007, 1, 4, 1017, 1007
221, 1040, 1059, 2, 4, 1040, 1059
222, 1034, 1063, 2, 6, 1033, 1063
223, 1047, 1024, 2, 4, 1046, 1024
224, 1019, 1001, 2, 6, 1018, 1001
225, 1047, 1038, 1, 5, 1047, 1039
226, 1014, 1031, 2, 9, 1015, 1031
227, 1038, 1051, 1, 5, 1037, 1051
228, 1013, 1018, 1, 5, 1013, 1017
229, 1009, 1041, 2, 8, 1009, 1041
230, 1022, 1016, 1, 14, 1022, 1015
231, 1010, 1028, 2, 5, 1009, 1028
232, 1045, 1015, 2, 9, 1045, 1015
233, 1005, 1038, 1, 7, 1004, 1038
234, 1009, 1004, 1, 6, 1008, 1004
235, 1010, 1031, 1, 10, 1010, 1030
236, 1001, 1044, 2, 7, 1000, 1044
237, 1019, 1036, 2, 10, 1018, 1035
238, 1039, 1039, 1, 5, 1039, 1039
239, 1012, 1026, 2, 4, 1012, 1026
240, 1019, 1052, 2, 5, 1019, 1052
241, 1041, 1055, 2, 6, 1042, 1055
242, 1036, 1070, 1, 6, 1036, 1070
243, 1006, 1036, 1, 4, 1005, 1036
244, 1023, 1046, 1, 5, 1023, 1046
245, 1050, 1021, 1, 8, 1050, 1021
246, 1032, 1045, 2, 5, 1031, 1045
247, 1016, 1005, 2, 10, 1016, 1004
248, 1013, 1007, 2, 5, 1013, 1007
249, 1032, 1042, 1, 7, 1032, 1041
250, 1015, 1050, 1, 6, 1014, 1049
251, 1022, 1053, 2, 5, 1022, 1052
252, 1042, 1044, 1, 7, 1041, 1044
253, 1007, 1035, 1, 6, 1007, 1035
254, 1049, 1024, 2, 4, 1048, 1024
255, 1048, 1022, 2, 6, 1047, 1021
256, 1020, 1028, 2, 5, 1021, 1028
257, 1060, 1020, 1, 13, 1059, 1020
258, 1046, 1028, 1, 5, 1046, 1028
259, 1033, 1044, 2, 6, 1033, 1044
260, 1032, 1047, 1, 2, 1032, 1046
261, 1046, 1030, 1, 4, 1046, 1030
262, 1014, 1053, 1, 5, 1013, 1053
263, 1031, 1016, 1, 3, 1030, 1015
264, 1040, 1011, 2, 10, 1040, 1011
265, 1011, 1054, 1, 9, 1011, 1054
266, 1043, 1031, 2, 9, 1042, 1032
267, 1036, 1034, 1, 10, 1035, 1033
268, 1028, 1030, 1, 6, 1028, 1029
269, 1022, 1022, 2, 10, 1022, 1021
270, 1023, 1007, 2, 4, 1023, 1008
271, 1039, 1043, 2, 8, 1039, 1042
272, 1018, 1029, 1, 3, 1018, 1029
273, 1022, 1019, 1, 8, 1021, 1018
274, 1034, 1070, 2, 12, 1034, 1070
275, 1046, 1052, 2, 9, 1046, 1052
276, 1012, 1029, 2, 11, 1013, 1028
277, 1025, 1023, 1, 8, 1024, 1023
278, 1027, 1020, 2, 5, 1027, 1020
279, 1057, 1023, 1, 6, 1056, 1023
280, 1019, 1045, 2, 4, 1018, 1046
281, 1028, 1041, 2, 6, 1027, 1040
282, 1036, 1020, 1, 7, 1035, 1019
283, 1040, 1029, 1, 7, 1041, 1029
284, 1004, 1045, 1, 6, 1004, 1045
285, 1028, 1033, 1, 6, 1026, 1033
286, 1031, 1024, 1, 5, 1030, 1024
287, 1045, 1019, 2, 9, 1044, 1020
288, 1060, 1029, 2, 9, 1059, 1029
289, 1045, 1038, 2, 8, 1045, 1037
290, 1039, 1022, 1, 8, 1040, 1021
291, 1032, 1023, 2, 5, 1031, 1023
292, 1044, 1026, 1, 8, 1044, 1026
293, 1037, 1036, 2, 8, 1036, 1036
294, 1037, 1049, 2, 5, 1037, 1049
295, 1028, 1023, 2, 9, 1028, 1023
296, 1060, 1026, 2, 10, 1060, 1026
297, 1030, 1043, 2, 6, 1030, 1043
298, 1012, 1023, 1, 6, 1011, 1022
299, 1023, 1039, 2, 13, 1023, 1039
300, 1050, 1025, 2, 8, 1051, 1025
301, 1019, 1029, 2, 4, 1019, 1029
302, 1050, 1033, 2, 9, 1050, 1033
303, 1012, 1036, 2, 7, 1013, 1036
304, 1040, 1054, 2, 5, 1040, 1054
305, 1038, 1040, 1, 9, 1037, 1040
306, 1043, 1018, 2, 3, 1043, 1018
307, 1013, 1051, 1, 10, 1012, 1050
308, 1034, 1048, 1, 9, 1034, 1047
309, 1008, 1022, 2, 7, 1008, 1022
310, 1042, 1024, 1, 10, 1042, 1025
311, 1032, 1068, 1, 6, 1032, 1068
312, 1018, 1043, 2, 5, 1018, 1044
313, 1022, 1007, 2, 7, 1021, 1007
314, 1049, 1020, 2, 5, 1048, 1020
315, 1015, 1008, 2, 6, 1015, 1008
316, 1017, 1023, 2, 8, 1017, 1022
317, 1039, 1023, 1, 7, 1039, 1023
318, 1031, 1018, 1, 3, 1031, 1018
319, 1019, 1026, 2, 5, 1019, 1026
320, 1027, 1059, 1, 7, 1026, 1058
321, 1041, 1018, 2, 6, 1041, 1017
322, 1039, 1030, 2, 7, 1039, 1031
323, 1026, 1066, 2, 5, 1027, 1066
324, 1025, 1065, 1, 7, 1025, 1065
325, 1035, 1028, 2, 12, 1035, 1029
326, 1045, 1048, 2, 11, 1046, 1047
327, 1034, 1049, 1, 7, 1033, 1050
328, 1032, 1016, 2, 6, 1033, 1016
329, 1018, 1010, 2, 5, 1019, 1010
330, 1021, 1000, 2, 11, 1021, 1001
331, 1038, 1054, 1, 9, 1037, 1054
332, 1009, 1003, 2, 11, 1010, 1002
333, 1036, 1066, 1, 10, 1035, 1066
334, 1026, 1049, 2, 7, 1026, 1048
335, 1019, 1003, 1, 3, 1018, 1003
336, 1025, 1053, 2, 8, 1025, 1052
337, 1009, 1038, 1, 10, 1008, 1038
338, 1024, 1028, 1, 10, 1023, 1027
339, 1037, 1044, 1, 13, 1036, 1044
340, 1020, 1055, 1, 8, 1019, 1054
341, 1011, 1046, 2, 14, 1010, 1046
342, 1032, 1029, 1, 7, 1031, 1028
343, 1026, 1007, 1, 6, 1026, 1006
344, 1025, 1043, 1, 4, 1025, 1042
345, 1019, 1039, 2, 7, 1018, 1039
346, 1029, 1041, 2, 4, 1029, 1041
347, 1058, 1025, 2, 10, 1058, 1024
348, 1041, 1052, 2, 6, 1041, 1052
349, 1017, 1025, 1, 8, 1017, 1025
350, 1050, 1018, 1, 8, 1050, 1017
351, 1026, 1068, 2, 10, 1026, 1068
352, 1021, 1003, 1, 6, 1020, 1003
353, 1013, 1005, 1, 6, 1013, 1004
354, 1038, 1068, 2, 11, 1038, 1067
355, 1023, 1050, 2, 6, 1023, 1050
356, 1025, 1005, 2, 8, 1024, 1005
357, 1025, 1009, 2, 10, 1025, 1009
358, 1025, 1044, 2, 6, 1025, 1045
359, 1030, 1042, 1, 2, 1030, 1042
360, 1016, 1043, 1, 3, 1016, 1043
361, 1002, 1038, 2, 9, 1002, 1038
362, 1043, 1049, 1, 9, 1042, 1049
363, 1033, 1025, 2, 9, 1033, 1025
364, 1013, 1020, 1, 8, 1012, 1020
365, 1028, 1011, 1, 8, 1028, 1010
366, 1044, 1043, 2, 5, 1044, 1043
367, 1039, 1057, 2, 15, 1038, 1057
368, 1029, 1034, 2, 6, 1029, 1034
369, 1028, 1027, 1, 8, 1028, 1027
370, 1020, 1031, 2, 7, 1020, 1031
371, 1025, 1062, 1, 7, 1024, 1060
372, 1025, 1063, 1, 4, 1024, 1062
373, 1016, 1015, 2, 8, 1016, 1014
374, 1017, 1010, 1, 9, 1017, 1010
375, 1049, 1038, 1, 8, 1049, 1038
376, 1041, 1039, 2, 13, 1041, 1037
377, 1014, 1023, 1, 8, 1014, 1023
378, 1022, 1055, 2, 6, 1021, 1055
379, 1009, 1056, 2, 12, 1009, 1055
380, 1044, 1042, 1, 9, 1043, 1041
381, 1006, 1044, 2, 4, 1006, 1044
382, 1022, 1043, 2, 7, 1022, 1043
383, 1017, 1051, 1, 9, 1017, 1051
384, 1019, 1004, 2, 7, 1019, 1004
385, 1007, 1040, 2, 11, 1006, 1041
386, 1012, 1006, 2, 7, 1011, 1006
