ratID,unitID,channel,spikeTimes
2023111501,17,90,1.073.321
2023111501,17,90,1.073.656
2023111501,17,90,107.404
2023111501,17,90,1.077.333
2023111501,17,90,1.077.779
2023111501,17,90,1.078.742
2023111501,17,90,1.080.459
2023111501,17,90,1.081.399
2023111501,17,90,1.081.809
2023111501,17,90,108.289
2023111501,17,90,109.048
2023111501,17,90,1.098.246
2023111501,17,90,1.099.132
2023111501,17,90,1.103.355
2023111501,17,90,1.106.059
2023111501,17,90,1.107.262
2023111501,17,90,1.111.402
2023111501,17,90,1.111.886
2023111501,17,90,1.112.058
2023111501,17,90,1.112.642
2023111501,17,90,1.115.366
2023111501,17,90,1.120.498
2023111501,17,90,1.121.734
2023111501,17,90,1.122.168
2023111501,17,90,1.123.673
2023111501,17,90,1.124.096
2023111501,17,90,1.127.087
2023111501,17,90,1.128.473
2023111501,17,90,1.128.883
2023111501,17,90,1.129.336
2023111501,17,90,1.130.213
2023111501,17,90,1.133.837
2023111501,17,90,1.135.401
2023111501,17,90,1.135.814
2023111501,17,90,1.136.333
2023111501,17,90,1.140.156
2023111501,17,90,1.141.167
2023111501,17,90,1.141.669
2023111501,17,90,1.145.418
2023111501,17,90,1.147.681
2023111501,17,90,1.151.281
2023111501,17,90,1.152.605
2023111501,17,90,1.152.657
2023111501,17,90,1.158.187
2023111501,17,90,1.160.201
2023111501,17,90,116.331
2023111501,17,90,1.164.866
2023111501,17,90,1.165.288
2023111501,17,90,1.166.896
2023111501,17,90,1.167.652
2023111501,17,90,1.168.905
2023111501,17,90,1.169.735
2023111501,17,90,117.034
2023111501,17,90,1.171.567
2023111501,17,90,117.274
2023111501,17,90,1.174.556
2023111501,17,90,1.175.251
2023111501,17,90,1.177.089
2023111501,17,90,1.179.466
2023111501,17,90,1.179.795
2023111501,17,90,118.005
2023111501,17,90,1.181.231
2023111501,17,90,118.398
2023111501,17,90,118.581
2023111501,17,90,1.186.526
2023111501,17,90,1.188.237
2023111501,17,90,1.190.166
2023111501,17,90,1.191.572
2023111501,17,90,1.192.168
2023111501,17,90,1.195.043
2023111501,17,90,1.195.058
2023111501,17,90,1.198.314
2023111501,17,90,1.202.637
2023111501,17,90,1.203.562
2023111501,17,90,1.204.339
2023111501,17,90,1.204.845
2023111501,17,90,1.205.529
2023111501,17,90,1.206.212
2023111501,17,90,1.206.879
2023111501,17,90,1.207.205
2023111501,17,90,1.207.966
2023111501,17,90,1.208.263
2023111501,17,90,1.211.413
2023111501,17,90,1.214.324
2023111501,17,90,1.214.467
2023111501,17,90,1.214.592
2023111501,17,90,1.215.264
2023111501,17,90,1.216.212
2023111501,17,90,1.217.263
2023111501,17,90,1.218.464
2023111501,17,90,1.218.976
2023111501,17,90,1.222.339
2023111501,17,90,1.224.159
2023111501,17,90,1.225.414
2023111501,17,90,1.226.664
2023111501,17,90,122.859
2023111501,17,90,1.230.124
2023111501,17,90,123.099
2023111501,17,90,1.231.418
2023111501,17,90,1.232.724
2023111501,17,90,1.233.521
2023111501,17,90,1.233.873
2023111501,17,90,1.238.916
2023111501,17,90,1.239.564
2023111501,17,90,1.239.968
2023111501,17,90,124.018
2023111501,17,90,1.241.829
2023111501,17,90,124.38
2023111501,17,90,1.244.871
2023111501,17,90,1.246.136
2023111501,17,90,1.249.137
2023111501,17,90,1.253.996
2023111501,17,90,125.422
2023111501,17,90,1.256.747
2023111501,17,90,1.257.603
2023111501,17,90,1.258.554
2023111501,17,90,1.258.953
2023111501,17,90,1.259.533
2023111501,17,90,1.259.731
2023111501,17,90,126.273
2023111501,17,90,1.263.034
2023111501,17,90,1.263.905
2023111501,17,90,126.414
2023111501,17,90,1.266.437
2023111501,17,90,126.709
2023111501,17,90,1.267.791
2023111501,17,90,1.269.767
2023111501,17,90,127.217
2023111501,17,90,1.276.848
2023111501,17,90,1.277.121
2023111501,17,90,1.281.227
2023111501,17,90,1.281.705
2023111501,17,90,1.285.912
2023111501,17,90,1.286.093
2023111501,17,90,128.78
2023111501,17,90,1.288.308
2023111501,17,90,1.290.029
2023111501,17,90,1.290.573
2023111501,17,90,1.293.086
2023111501,17,90,1.296.002
2023111501,17,90,1.297.697
2023111501,17,90,1.299.334
2023111501,17,90,1.300.339
2023111501,17,90,1.300.856
2023111501,17,90,1.308.906
2023111501,17,90,1.309.727
2023111501,17,90,1.309.955
2023111501,17,90,1.313.371
2023111501,17,90,1.315.389
2023111501,17,90,1.315.902
2023111501,17,90,1.317.925
2023111501,17,90,1.318.442
2023111501,17,90,1.319.685
2023111501,17,90,132.069
2023111501,17,90,1.321.594
2023111501,17,90,1.323.044
2023111501,17,90,1.324.457
2023111501,17,90,1.325.637
2023111501,17,90,1.326.129
2023111501,17,90,132.628
2023111501,17,90,1.326.533
2023111501,17,90,1.327.383
2023111501,17,90,1.328.392
2023111501,17,90,1.328.729
2023111501,17,90,1.330.316
2023111501,17,90,1.333.022
2023111501,17,90,1.333.972
2023111501,17,90,1.338.362
2023111501,17,90,1.341.791
2023111501,17,90,1.341.913
2023111501,17,90,1.342.512
2023111501,17,90,1.346.622
2023111501,17,90,1.347.117
2023111501,17,90,1.349.502
2023111501,17,90,1.350.038
2023111501,17,90,1.351.357
2023111501,17,90,1.351.632
2023111501,17,90,135.336
2023111501,17,90,1.355.257
2023111501,17,90,1.358.145
2023111501,17,90,1.358.929
2023111501,17,90,1.362.034
2023111501,17,90,1.364.916
2023111501,17,90,1.365.665
2023111501,17,90,1.367.748
2023111501,17,90,136.938
2023111501,17,90,1.371.109
2023111501,17,90,1.373.872
2023111501,17,90,1.375.031
2023111501,17,90,1.379.218
2023111501,17,90,1.381.041
2023111501,17,90,1.381.349
2023111501,17,90,1.382.805
2023111501,17,90,1.384.092
2023111501,17,90,1.386.466
2023111501,17,90,138.698
2023111501,17,90,1.391.478
2023111501,17,90,1.392.666
2023111501,17,90,1.393.205
2023111501,17,90,1.393.749
2023111501,17,90,1.396.066
2023111501,17,90,1.396.757
2023111501,17,90,1.399.189
2023111501,17,90,1.400.223
2023111501,17,90,1.401.348
2023111501,17,90,1.402.087
2023111501,17,90,140.279
2023111501,17,90,1.406.457
2023111501,17,90,1.410.352
2023111501,17,90,1.411.488
2023111501,17,90,1.413.263
2023111501,17,90,1.413.929
2023111501,17,90,141.569
2023111501,17,90,1.417.065
2023111501,17,90,1.417.758
2023111501,17,90,1.420.382
2023111501,17,90,1.421.778
2023111501,17,90,142.548
2023111501,17,90,143.29
2023111501,17,90,1.434.453
2023111501,17,90,1.436.107
2023111501,17,90,1.440.132
2023111501,17,90,1.442.271
2023111501,17,90,1.443.652
2023111501,17,90,1.450.355
2023111501,17,90,1.451.481
2023111501,17,90,1.452.422
2023111501,17,90,145.37
2023111501,17,90,1.455.807
2023111501,17,90,1.458.673
2023111501,17,90,1.458.687
2023111501,17,90,1.458.974
2023111501,17,90,1.459.273
2023111501,17,90,1.459.608
2023111501,17,90,1.461.364
2023111501,17,90,1.462.796
2023111501,17,90,146.365
2023111501,17,90,146.391
2023111501,17,90,1.466.031
2023111501,17,90,1.467.219
2023111501,17,90,1.469.786
2023111501,17,90,1.470.225
2023111501,17,90,1.471.725
2023111501,17,90,1.473.383
2023111501,17,90,1.474.396
2023111501,17,90,1.478.309
2023111501,17,90,1.478.761
2023111501,17,90,1.491.436
2023111501,17,90,1.492.738
2023111501,17,90,1.492.935
2023111501,17,90,1.493.808
2023111501,17,90,1.494.453
2023111501,17,90,1.495.501
2023111501,17,90,1.500.654
2023111501,17,90,1.501.267
2023111501,17,90,1.502.166
2023111501,17,90,150.263
2023111501,17,90,1.503.405
2023111501,17,90,1.503.649
2023111501,17,90,1.504.069
2023111501,17,90,1.505.278
2023111501,17,90,1.506.798
2023111501,17,90,150.731
2023111501,17,90,1.507.973
2023111501,17,90,1.510.456
2023111501,17,90,151.19
2023111501,17,90,1.513.105
2023111501,17,90,1.515.478
2023111501,17,90,1.517.493
2023111501,17,90,1.518.715
2023111501,17,90,1.520.065
2023111501,17,90,1.520.259
2023111501,17,90,1.520.364
2023111501,17,90,152.123
2023111501,17,90,152.2
2023111501,17,90,152.266
2023111501,17,90,1.522.934
2023111501,17,90,152.436
2023111501,17,90,1.527.061
2023111501,17,90,1.531.458
2023111501,17,90,1.532.696
2023111501,17,90,1.535.897
2023111501,17,90,1.538.139
2023111501,17,90,1.539.748
2023111501,17,90,1.541.799
2023111501,17,90,1.542.065
2023111501,17,90,1.542.574
2023111501,17,90,1.543.646
2023111501,17,90,1.545.001
2023111501,17,90,1.548.163
2023111501,17,90,1.549.324
2023111501,17,90,155.072
2023111501,17,90,1.552.859
2023111501,17,90,1.554.498
2023111501,17,90,1.555.947
2023111501,17,90,1.557.385
2023111501,17,90,1.559.856
2023111501,17,90,1.560.538
2023111501,17,90,1.560.648
2023111501,17,90,1.561.898
2023111501,17,90,1.565.111
2023111501,17,90,1.565.902
2023111501,17,90,1.566.357
2023111501,17,90,1.566.687
2023111501,17,90,1.567.461
2023111501,17,90,1.569.252
2023111501,17,90,1.570.215
2023111501,17,90,1.571.074
2023111501,17,90,1.575.168
2023111501,17,90,1.576.113
2023111501,17,90,1.577.424
2023111501,17,90,1.578.447
2023111501,17,90,1.580.348
2023111501,17,90,1.581.004
2023111501,17,90,1.582.491
2023111501,17,90,1.585.463
2023111501,17,90,1.590.042
2023111501,17,90,1.591.779
2023111501,17,90,1.594.115
2023111501,17,90,1.594.577
2023111501,17,90,1.594.595
2023111501,17,90,1.595.067
2023111501,17,90,1.595.535
2023111501,17,90,159.599
2023111501,17,90,1.596.784
2023111501,17,90,1.598.199
2023111501,17,90,1.598.302
