Cell ID, Nucelus x, Nucleus y, Nucelus Area, Cell Area, Center of area x, Center of area y
126, 1062, 1028, 2, 2, 1062, 1028
127, 1059, 1032, 2, 5, 1046, 1018
128, 1003, 1023, 2, 2, 1003, 1023
129, 998, 1048, 2, 4, 1015, 1040
130, 1030, 1031, 1, 1, 1030, 1031
131, 1018, 1049, 2, 2, 1018, 1049
132, 1039, 1045, 1, 1, 1039, 1045
133, 1004, 1020, 3, 3, 1004, 1020
134, 1040, 1023, 3, 3, 1040, 1023
135, 1014, 1011, 1, 1, 1014, 1011
136, 1054, 1055, 1, 1, 1054, 1055
137, 1013, 1044, 2, 2, 1013, 1044
138, 1008, 1034, 2, 2, 1008, 1034
139, 1036, 1032, 3, 3, 1036, 1032
140, 1024, 1057, 5, 5, 1024, 1057
141, 1028, 1049, 2, 2, 1028, 1049
142, 1043, 1047, 3, 9, 1042, 1029
143, 1019, 1059, 4, 7, 1037, 1049
144, 1035, 1028, 3, 4, 1038, 1030
145, 1039, 1064, 2, 2, 1039, 1064
146, 1022, 1007, 4, 4, 1022, 1007
147, 1023, 1021, 1, 1, 1023, 1021
148, 1030, 1026, 4, 4, 1030, 1026
149, 1019, 1012, 4, 4, 1019, 1012
150, 1017, 1024, 2, 2, 1017, 1024
151, 1043, 1033, 3, 4, 1041, 1036
152, 1027, 1008, 1, 1, 1027, 1008
153, 1045, 1017, 3, 3, 1045, 1017
154, 1000, 1032, 1, 1, 1000, 1032
155, 1051, 1054, 1, 1, 1051, 1054
156, 1029, 1036, 2, 2, 1029, 1036
157, 1016, 1020, 1, 1, 1016, 1020
158, 1030, 1074, 5, 8, 1026, 1056
159, 1045, 1056, 1, 1, 1045, 1056
160, 1014, 1016, 2, 2, 1014, 1016
161, 1008, 1052, 4, 4, 1008, 1052
162, 1044, 1027, 4, 4, 1044, 1027
163, 1029, 1048, 2, 2, 1029, 1048
164, 1029, 1008, 4, 4, 1029, 1008
165, 1049, 1036, 4, 4, 1049, 1036
166, 1018, 1025, 4, 4, 1018, 1025
167, 1031, 1022, 1, 1, 1031, 1022
168, 998, 1045, 1, 1, 998, 1045
169, 1029, 1046, 2, 2, 1029, 1046
170, 1013, 1024, 4, 9, 1010, 1014
171, 1037, 1071, 2, 5, 1035, 1067
172, 1057, 1027, 4, 4, 1057, 1027
173, 1050, 1020, 3, 6, 1034, 1013
174, 1037, 1004, 3, 3, 1037, 1004
175, 1012, 1053, 3, 3, 1012, 1053
176, 1045, 1022, 3, 3, 1045, 1022
177, 1024, 1062, 2, 4, 1021, 1060
178, 1023, 1052, 3, 3, 1023, 1052
179, 1025, 1010, 1, 1, 1025, 1010
180, 1029, 1061, 2, 2, 1029, 1061
181, 1021, 1005, 2, 2, 1021, 1005
182, 1004, 1051, 2, 2, 1004, 1051
183, 1029, 1050, 3, 3, 1029, 1050
184, 1052, 1024, 2, 2, 1052, 1024
185, 1022, 1012, 2, 2, 1022, 1012
186, 1023, 1002, 4, 4, 1023, 1002
187, 1049, 1013, 1, 1, 1049, 1013
188, 1006, 1045, 2, 2, 1006, 1045
189, 1032, 1013, 2, 2, 1032, 1013
190, 1033, 1058, 3, 3, 1033, 1058
191, 998, 1034, 2, 2, 998, 1034
192, 1030, 1037, 1, 1, 1030, 1037
193, 1052, 1026, 4, 7, 1030, 1032
194, 1049, 1025, 1, 1, 1049, 1025
195, 1036, 1040, 3, 3, 1036, 1040
196, 1045, 1011, 5, 5, 1045, 1011
197, 1014, 1032, 3, 6, 1026, 1044
198, 1049, 1019, 2, 2, 1049, 1019
199, 1057, 1038, 2, 2, 1057, 1038
200, 1006, 1029, 2, 3, 1021, 1031
201, 1008, 1054, 3, 4, 1016, 1050
202, 1057, 1012, 3, 3, 1057, 1012
203, 1044, 1035, 2, 13, 1021, 1052
204, 1032, 1055, 3, 18, 1010, 1056
205, 1018, 1037, 5, 5, 1018, 1037
206, 1041, 1046, 2, 2, 1041, 1046
207, 1012, 1002, 2, 2, 1012, 1002
208, 1055, 1033, 5, 5, 1055, 1033
209, 1007, 1048, 1, 1, 1007, 1048
210, 1001, 1035, 1, 1, 1001, 1035
211, 1034, 1062, 4, 4, 1034, 1062
212, 1033, 1030, 3, 3, 1033, 1030
213, 1022, 1048, 2, 2, 1022, 1048
214, 1047, 1054, 4, 6, 1043, 1044
215, 1020, 1007, 3, 6, 1037, 1021
216, 1041, 1059, 4, 4, 1041, 1059
217, 1035, 1021, 3, 3, 1035, 1021
218, 1043, 1055, 1, 1, 1043, 1055
219, 1031, 1020, 2, 2, 1031, 1020
220, 1056, 1024, 3, 3, 1056, 1024
221, 996, 1039, 2, 2, 996, 1039
222, 1025, 1047, 1, 7, 1035, 1041
223, 994, 1047, 1, 1, 994, 1047
224, 1042, 1036, 2, 2, 1042, 1036
225, 1013, 1018, 3, 3, 1013, 1018
226, 1011, 1049, 2, 4, 1014, 1038
227, 1022, 1036, 1, 1, 1022, 1036
228, 1023, 1039, 3, 3, 1023, 1039
229, 1028, 1039, 1, 6, 1008, 1040
230, 1045, 1033, 2, 2, 1045, 1033
231, 1021, 1068, 3, 3, 1021, 1068
232, 1028, 1052, 4, 4, 1028, 1052
233, 1025, 1072, 4, 4, 1025, 1072
234, 1029, 1004, 3, 3, 1029, 1004
235, 1041, 1043, 3, 3, 1041, 1043
236, 1035, 1057, 2, 4, 1039, 1036
237, 1032, 1074, 2, 2, 1032, 1074
238, 1030, 1017, 2, 2, 1030, 1017
239, 1014, 1002, 3, 3, 1014, 1002
240, 1048, 1019, 3, 6, 1033, 1029
241, 1051, 1048, 2, 2, 1051, 1048
242, 1014, 1045, 2, 2, 1014, 1045
243, 1009, 1028, 3, 3, 1009, 1028
244, 1035, 1034, 3, 3, 1035, 1034
245, 1026, 1001, 2, 2, 1026, 1001
246, 1024, 1059, 2, 2, 1024, 1059
247, 1016, 1043, 3, 8, 1020, 1056
248, 1036, 1053, 2, 2, 1036, 1053
249, 1026, 1020, 4, 4, 1026, 1020
250, 1018, 1051, 2, 2, 1018, 1051
251, 1019, 1010, 2, 2, 1019, 1010
252, 1023, 1050, 1, 1, 1023, 1050
253, 1007, 1040, 3, 3, 1007, 1040
254, 1041, 1055, 1, 1, 1041, 1055
255, 1024, 997, 4, 4, 1024, 997
256, 996, 1036, 1, 1, 996, 1036
257, 995, 1041, 3, 3, 995, 1041
258, 1048, 1027, 1, 1, 1048, 1027
259, 996, 1044, 6, 6, 996, 1044
260, 1047, 1030, 4, 4, 1047, 1030
261, 1027, 1059, 2, 2, 1027, 1059
262, 1030, 1019, 2, 2, 1030, 1019
263, 1025, 1004, 5, 5, 1025, 1004
264, 1036, 1049, 2, 2, 1036, 1049
265, 1028, 1014, 3, 3, 1028, 1014
266, 1028, 1062, 1, 4, 1041, 1053
267, 1012, 1004, 2, 2, 1012, 1004
268, 1037, 1023, 3, 4, 1033, 1020
269, 1014, 1040, 3, 3, 1014, 1040
270, 1026, 1052, 2, 2, 1026, 1052
271, 1057, 1024, 2, 2, 1057, 1024
272, 1016, 1006, 4, 4, 1016, 1006
273, 1027, 1068, 4, 9, 1036, 1053
274, 1011, 1006, 2, 2, 1011, 1006
275, 1016, 1022, 3, 3, 1016, 1022
276, 1040, 1049, 3, 3, 1040, 1049
277, 1040, 1036, 3, 3, 1040, 1036
278, 1013, 1005, 3, 3, 1013, 1005
279, 1034, 1033, 3, 3, 1034, 1033
280, 1029, 1022, 2, 2, 1029, 1022
281, 1023, 1035, 1, 3, 1031, 1024
282, 1011, 1059, 2, 2, 1011, 1059
283, 1046, 1014, 2, 2, 1046, 1014
284, 994, 1036, 2, 2, 994, 1036
285, 1037, 1016, 1, 1, 1037, 1016
286, 1031, 1041, 3, 3, 1031, 1041
287, 1007, 1036, 3, 3, 1007, 1036
288, 1028, 1033, 4, 4, 1028, 1033
289, 1021, 1036, 2, 2, 1021, 1036
290, 1014, 1034, 3, 3, 1014, 1034
291, 1028, 1010, 3, 7, 1042, 1023
292, 1024, 1017, 4, 4, 1024, 1017
293, 1026, 1015, 2, 2, 1026, 1015
294, 1045, 1031, 3, 3, 1045, 1031
295, 1020, 1039, 4, 6, 1029, 1038
296, 1040, 1025, 3, 3, 1040, 1025
297, 1060, 1021, 3, 3, 1060, 1021
298, 1063, 1031, 2, 5, 1050, 1046
299, 1032, 1065, 2, 2, 1032, 1065
300, 1025, 1040, 3, 3, 1025, 1040
301, 1063, 1022, 3, 3, 1063, 1022
302, 1009, 1042, 2, 2, 1009, 1042
303, 1012, 1019, 3, 3, 1012, 1019
304, 1035, 1014, 2, 2, 1035, 1014
305, 1017, 996, 2, 2, 1017, 996
306, 1028, 1029, 3, 3, 1028, 1029
307, 1058, 1031, 3, 3, 1058, 1031
308, 1053, 1029, 3, 3, 1053, 1029
309, 1043, 1045, 4, 5, 1041, 1047
310, 1015, 1015, 1, 1, 1015, 1015
311, 1057, 1036, 1, 1, 1057, 1036
312, 1019, 1002, 4, 7, 1017, 1025
313, 1009, 1035, 1, 1, 1009, 1035
314, 1021, 1011, 2, 2, 1021, 1011
315, 1035, 1054, 3, 3, 1035, 1054
316, 1017, 1028, 1, 1, 1017, 1028
317, 1038, 1071, 4, 7, 1040, 1065
318, 1009, 1051, 1, 1, 1009, 1051
319, 1003, 1046, 4, 15, 1017, 1034
320, 1051, 1037, 3, 3, 1051, 1037
321, 1033, 1024, 3, 8, 1008, 1033
322, 1031, 1043, 2, 11, 1005, 1031
323, 1019, 999, 3, 3, 1019, 999
324, 1023, 1016, 3, 3, 1023, 1016
325, 1011, 1008, 3, 5, 1016, 1023
326, 1013, 1011, 1, 4, 997, 1035
327, 1036, 1043, 5, 5, 1036, 1043
328, 1046, 1010, 3, 3, 1046, 1010
329, 1055, 1040, 4, 4, 1055, 1040
330, 1033, 1049, 1, 1, 1033, 1049
331, 1004, 1034, 1, 1, 1004, 1034
332, 1042, 1063, 5, 5, 1042, 1063
333, 1011, 1027, 2, 12, 1017, 1056
334, 1011, 1052, 4, 4, 1011, 1052
335, 1024, 1033, 2, 2, 1024, 1033
336, 1047, 1032, 1, 1, 1047, 1032
337, 1035, 1060, 4, 9, 1037, 1059
338, 1017, 1020, 4, 4, 1017, 1020
339, 1050, 1052, 4, 4, 1050, 1052
340, 1016, 1048, 2, 2, 1016, 1048
341, 1007, 1030, 3, 3, 1007, 1030
342, 1049, 1056, 3, 3, 1049, 1056
343, 1059, 1029, 3, 7, 1041, 1025
344, 1041, 1006, 1, 1, 1041, 1006
345, 1024, 1050, 2, 2, 1024, 1050
346, 1037, 1051, 3, 7, 1043, 1049
347, 1029, 1065, 1, 1, 1029, 1065
348, 1015, 1049, 1, 1, 1015, 1049
349, 1020, 1047, 2, 2, 1020, 1047
350, 1027, 1057, 3, 4, 1026, 1042
351, 1011, 1033, 3, 3, 1011, 1033
352, 1005, 1046, 3, 3, 1005, 1046
353, 1030, 1046, 1, 1, 1030, 1046
354, 1045, 1039, 3, 7, 1035, 1040
355, 1014, 1051, 1, 1, 1014, 1051
356, 1053, 1051, 3, 4, 1042, 1052
357, 1018, 1047, 3, 3, 1018, 1047
358, 1034, 1038, 2, 7, 1038, 1033
359, 1032, 1052, 3, 3, 1032, 1052
360, 1029, 1020, 2, 2, 1029, 1020
361, 997, 1033, 1, 1, 997, 1033
362, 992, 1045, 4, 11, 1023, 1059
363, 1009, 1003, 2, 6, 1022, 1048
364, 1003, 1049, 3, 3, 1003, 1049
365, 1057, 1039, 3, 3, 1057, 1039
366, 1039, 1005, 3, 3, 1039, 1005
367, 1060, 1032, 3, 3, 1060, 1032
368, 1020, 1025, 2, 5, 1021, 1047
369, 1034, 1066, 4, 4, 1034, 1066
370, 1002, 1038, 4, 4, 1002, 1038
371, 1040, 1053, 1, 1, 1040, 1053
372, 1049, 1035, 1, 1, 1049, 1035
373, 1044, 1018, 3, 3, 1044, 1018
374, 1018, 1042, 3, 7, 1004, 1038
375, 1024, 1065, 4, 4, 1024, 1065
376, 1019, 1006, 2, 2, 1019, 1006
377, 1041, 1014, 2, 3, 1039, 1013
378, 1033, 1056, 2, 2, 1033, 1056
379, 1017, 1059, 2, 2, 1017, 1059
380, 1044, 1061, 3, 3, 1044, 1061
381, 1024, 1047, 2, 2, 1024, 1047
382, 1055, 1020, 2, 2, 1055, 1020
383, 1034, 1051, 3, 3, 1034, 1051
384, 1025, 1000, 4, 4, 1025, 1000
385, 1046, 1040, 2, 2, 1046, 1040
386, 1021, 1035, 1, 1, 1021, 1035
387, 1007, 1049, 4, 7, 1009, 1041
388, 1015, 1036, 3, 3, 1015, 1036
389, 1025, 1014, 3, 3, 1025, 1014
390, 1014, 1038, 2, 2, 1014, 1038
391, 1010, 1014, 3, 9, 1029, 1012
392, 1009, 1016, 2, 2, 1009, 1016
393, 1017, 1049, 1, 1, 1017, 1049
394, 1058, 1022, 1, 1, 1058, 1022
395, 998, 1037, 3, 3, 998, 1037
396, 1013, 1022, 3, 3, 1013, 1022
397, 1028, 1027, 3, 3, 1028, 1027
398, 1062, 1026, 3, 3, 1062, 1026
399, 998, 1046, 1, 4, 1027, 1039
400, 1031, 1031, 2, 2, 1031, 1031
401, 1020, 1050, 3, 3, 1020, 1050
402, 1014, 998, 3, 8, 1033, 1024
403, 1041, 1044, 3, 3, 1041, 1044
404, 1013, 1013, 3, 4, 1011, 1022
405, 1015, 1045, 2, 2, 1015, 1045
406, 1039, 1066, 2, 2, 1039, 1066
407, 1022, 1019, 1, 1, 1022, 1019
408, 1030, 1009, 4, 4, 1030, 1009
409, 1002, 1033, 1, 4, 1036, 1052
410, 1051, 1056, 3, 3, 1051, 1056
411, 1033, 1035, 3, 3, 1033, 1035
412, 1017, 1017, 3, 8, 1014, 1036
413, 1044, 1058, 3, 3, 1044, 1058
414, 1032, 1021, 1, 1, 1032, 1021
415, 999, 1046, 3, 4, 1006, 1043
416, 1002, 1044, 1, 1, 1002, 1044
417, 1020, 1015, 4, 4, 1020, 1015
418, 1025, 1009, 4, 4, 1025, 1009
419, 1028, 1063, 5, 5, 1028, 1063
420, 1040, 1052, 1, 1, 1040, 1052
421, 1054, 1026, 2, 2, 1054, 1026
422, 1049, 1016, 4, 8, 1034, 1024
423, 1007, 1042, 2, 2, 1007, 1042
424, 1032, 1039, 3, 6, 1023, 1037
425, 1006, 1026, 5, 5, 1006, 1026
426, 1009, 1048, 2, 2, 1009, 1048
427, 1010, 1045, 3, 3, 1010, 1045
428, 1031, 1018, 2, 2, 1031, 1018
429, 998, 1039, 2, 5, 1005, 1030
430, 1026, 1047, 4, 7, 1028, 1051
431, 995, 1048, 3, 3, 995, 1048
432, 1022, 1037, 4, 4, 1022, 1037
433, 1033, 1074, 1, 1, 1033, 1074
434, 1022, 1052, 2, 2, 1022, 1052
435, 1049, 1026, 3, 4, 1040, 1030
436, 1028, 1059, 3, 3, 1028, 1059
437, 1030, 1015, 3, 5, 1036, 1030
438, 1042, 1050, 1, 2, 1040, 1033
439, 1029, 1024, 2, 2, 1029, 1024
440, 1026, 1034, 2, 2, 1026, 1034
441, 1014, 1057, 2, 5, 1031, 1041
442, 1014, 1060, 3, 3, 1014, 1060
443, 997, 1036, 1, 8, 1006, 1015
444, 1036, 1015, 1, 1, 1036, 1015
445, 1020, 1020, 1, 1, 1020, 1020
446, 1005, 1025, 2, 2, 1005, 1025
447, 1059, 1038, 2, 2, 1059, 1038
448, 1023, 1011, 2, 2, 1023, 1011
449, 1032, 1045, 3, 3, 1032, 1045
450, 1021, 1001, 2, 2, 1021, 1001
451, 1004, 1036, 4, 4, 1004, 1036
452, 1010, 1031, 3, 3, 1010, 1031
453, 1041, 1007, 3, 8, 1040, 1041
454, 1025, 1049, 3, 3, 1025, 1049
455, 1031, 1063, 1, 1, 1031, 1063
456, 1031, 1045, 3, 3, 1031, 1045
457, 1039, 1002, 3, 3, 1039, 1002
458, 1014, 1052, 2, 2, 1014, 1052
459, 1034, 1036, 3, 3, 1034, 1036
460, 1033, 1011, 3, 3, 1033, 1011
461, 998, 1032, 2, 2, 998, 1032
462, 1019, 1031, 4, 4, 1019, 1031
463, 1022, 1026, 1, 1, 1022, 1026
464, 1039, 1056, 3, 3, 1039, 1056
465, 1035, 1058, 2, 2, 1035, 1058
466, 1026, 1048, 1, 2, 1034, 1036
467, 1055, 1018, 4, 4, 1055, 1018
468, 1049, 1041, 3, 7, 1042, 1044
469, 1022, 1033, 2, 6, 1028, 1056
470, 1018, 1052, 2, 2, 1018, 1052
471, 1061, 1024, 3, 3, 1061, 1024
472, 1023, 1019, 2, 2, 1023, 1019
473, 1003, 1030, 4, 4, 1003, 1030
474, 1032, 1023, 2, 2, 1032, 1023
475, 1000, 1046, 1, 1, 1000, 1046
476, 1040, 1050, 4, 4, 1040, 1050
477, 1041, 1052, 3, 3, 1041, 1052
478, 1009, 1049, 3, 14, 1021, 1066
479, 1033, 1072, 1, 1, 1033, 1072
480, 1044, 1050, 4, 4, 1044, 1050
481, 997, 1037, 2, 2, 997, 1037
482, 1038, 1015, 2, 2, 1038, 1015
483, 1021, 1022, 2, 2, 1021, 1022
484, 1031, 1065, 3, 3, 1031, 1065
485, 999, 1033, 3, 3, 999, 1033
486, 1023, 1023, 2, 2, 1023, 1023
487, 1025, 1019, 1, 12, 1026, 1041
488, 1034, 1072, 1, 1, 1034, 1072
489, 1022, 1027, 3, 3, 1022, 1027
490, 1026, 1019, 2, 2, 1026, 1019
491, 1036, 1070, 3, 5, 1033, 1065
