Cell ID, Nucelus x, Nucleus y, Nucelus Area, Cell Area, Center of area x, Center of area y
127, 1037, 1049, 4, 4, 1037, 1049
128, 1032, 1052, 3, 6, 1032, 1038
129, 1049, 1023, 1, 1, 1049, 1023
130, 1035, 1021, 4, 4, 1035, 1021
131, 1031, 1027, 4, 6, 1035, 1029
132, 1010, 1037, 4, 4, 1010, 1037
133, 1025, 1052, 2, 2, 1025, 1052
134, 1011, 1035, 1, 1, 1011, 1035
135, 1033, 1019, 3, 3, 1033, 1019
136, 1021, 1050, 3, 3, 1021, 1050
137, 1033, 1039, 2, 2, 1033, 1039
138, 1005, 1040, 4, 4, 1005, 1040
139, 1025, 1013, 3, 3, 1025, 1013
140, 1040, 1030, 4, 4, 1040, 1030
141, 1030, 1057, 2, 2, 1030, 1057
142, 1046, 1026, 3, 3, 1046, 1026
143, 1027, 1036, 2, 6, 1017, 1025
144, 1024, 1013, 3, 3, 1024, 1013
145, 1028, 1016, 3, 8, 1025, 1013
146, 1028, 1038, 1, 3, 1036, 1049
147, 1028, 1045, 4, 4, 1028, 1045
148, 1032, 1043, 2, 2, 1032, 1043
149, 1022, 1028, 3, 3, 1022, 1028
150, 1029, 1029, 1, 1, 1029, 1029
151, 1022, 1040, 1, 4, 1038, 1023
152, 1013, 1030, 2, 4, 1019, 1023
153, 1020, 1026, 2, 7, 1033, 1045
154, 1016, 1021, 3, 9, 1014, 1038
155, 1018, 1040, 4, 4, 1018, 1040
156, 1037, 1025, 3, 3, 1037, 1025
157, 1037, 1063, 3, 7, 1023, 1040
158, 1040, 1049, 3, 8, 1033, 1048
159, 1050, 1026, 4, 6, 1041, 1028
160, 1032, 1029, 3, 13, 1035, 1040
161, 1042, 1047, 5, 5, 1042, 1047
162, 1015, 1035, 4, 4, 1015, 1035
163, 1035, 1028, 2, 2, 1035, 1028
164, 1007, 1041, 2, 2, 1007, 1041
165, 1042, 1028, 3, 3, 1042, 1028
166, 1036, 1054, 3, 3, 1036, 1054
167, 1020, 1044, 3, 3, 1020, 1044
168, 1010, 1021, 2, 4, 1009, 1031
169, 1019, 1030, 2, 4, 1015, 1028
170, 1015, 1031, 3, 3, 1015, 1031
171, 1011, 1040, 1, 1, 1011, 1040
172, 1033, 1036, 2, 5, 1028, 1037
173, 1009, 1031, 4, 7, 1018, 1033
174, 1040, 1039, 5, 5, 1040, 1039
175, 1021, 1048, 3, 5, 1020, 1038
176, 1013, 1037, 2, 2, 1013, 1037
177, 1043, 1020, 1, 1, 1043, 1020
178, 1010, 1025, 3, 3, 1010, 1025
179, 1012, 1015, 1, 1, 1012, 1015
180, 1042, 1034, 2, 8, 1036, 1027
181, 1017, 1016, 3, 3, 1017, 1016
182, 1022, 1035, 3, 7, 1016, 1022
183, 1050, 1029, 3, 3, 1050, 1029
184, 1052, 1027, 1, 1, 1052, 1027
185, 1029, 1033, 3, 3, 1029, 1033
186, 1021, 1027, 1, 1, 1021, 1027
187, 1033, 1040, 2, 2, 1033, 1040
188, 1029, 1051, 3, 7, 1036, 1043
189, 1025, 1032, 3, 9, 1022, 1035
190, 1008, 1033, 1, 1, 1008, 1033
191, 1031, 1048, 2, 2, 1031, 1048
192, 1031, 1063, 2, 12, 1043, 1035
193, 1040, 1034, 2, 2, 1040, 1034
194, 1029, 1040, 2, 2, 1029, 1040
195, 1039, 1024, 1, 4, 1029, 1021
196, 1035, 1033, 2, 2, 1035, 1033
197, 1041, 1022, 3, 5, 1035, 1030
198, 1035, 1019, 3, 3, 1035, 1019
199, 1044, 1021, 2, 5, 1029, 1016
200, 1016, 1011, 1, 1, 1016, 1011
201, 1051, 1022, 3, 11, 1037, 1016
202, 1025, 1053, 2, 2, 1025, 1053
203, 1013, 1034, 1, 2, 1019, 1036
204, 1033, 1042, 2, 2, 1033, 1042
205, 1030, 1061, 3, 3, 1030, 1061
206, 1015, 1045, 4, 4, 1015, 1045
207, 1022, 1020, 4, 4, 1022, 1020
208, 1028, 1039, 1, 1, 1028, 1039
209, 1030, 1030, 2, 2, 1030, 1030
210, 1023, 1043, 3, 3, 1023, 1043
211, 1015, 1028, 4, 4, 1015, 1028
212, 1020, 1028, 1, 3, 1021, 1031
213, 1016, 1023, 2, 2, 1016, 1023
214, 1036, 1057, 3, 3, 1036, 1057
215, 1018, 1032, 3, 3, 1018, 1032
216, 1013, 1040, 1, 1, 1013, 1040
217, 1035, 1036, 3, 7, 1033, 1044
218, 1012, 1026, 2, 10, 1029, 1051
219, 1014, 1015, 3, 5, 1023, 1020
220, 1054, 1027, 1, 1, 1054, 1027
221, 1010, 1033, 2, 2, 1010, 1033
222, 1041, 1032, 2, 5, 1030, 1041
223, 1016, 1012, 2, 2, 1016, 1012
224, 1013, 1036, 1, 1, 1013, 1036
225, 1054, 1029, 3, 3, 1054, 1029
